AGE,PER_NO,SEX,STATE,ST_CASE,YEAR
60,1,2,6,62216,2019
61,1,1,6,62217,2019
31,1,1,6,62220,2019
56,1,1,6,62223,2019
59,1,1,6,62224,2019
65,1,2,6,62227,2019
78,1,1,6,62228,2019
46,1,1,6,62232,2019
56,1,1,6,62241,2019
79,1,1,6,62243,2019
81,2,2,6,62243,2019
56,1,1,6,62244,2019
30,1,2,6,62245,2019
6,2,1,6,62245,2019
63,1,1,6,62247,2019
24,1,2,6,62249,2019
36,1,1,6,62257,2019
43,1,1,6,62262,2019
70,1,2,6,62263,2019
33,1,1,6,62265,2019
51,1,1,6,62266,2019
26,1,1,6,62272,2019
58,1,1,6,62279,2019
68,1,1,6,62282,2019
55,1,2,6,62283,2019
30,1,1,6,62285,2019
32,2,2,6,62285,2019
3,3,1,6,62285,2019
70,1,2,6,62287,2019
57,1,2,6,62292,2019
67,1,2,6,62293,2019
39,1,1,6,62294,2019
14,1,1,6,62295,2019
17,1,2,6,62298,2019
72,1,1,6,62303,2019
22,1,2,6,62307,2019
91,1,2,6,62311,2019
68,1,1,6,62312,2019
43,1,1,6,62313,2019
47,1,2,6,62321,2019
81,2,2,6,62325,2019
77,1,1,6,62326,2019
33,1,2,6,62327,2019
63,1,1,6,62337,2019
58,1,2,6,62338,2019
69,1,2,6,62339,2019
82,1,1,6,62340,2019
33,1,1,6,62342,2019
65,1,1,6,62352,2019
39,1,1,6,62356,2019
22,1,1,6,62359,2019
84,1,1,6,62361,2019
86,1,2,6,62370,2019
65,1,2,6,62371,2019
16,1,2,6,62375,2019
35,1,1,6,62376,2019
33,1,1,6,62377,2019
14,1,2,6,62378,2019
49,1,1,6,62379,2019
49,1,2,6,62382,2019
79,1,2,6,62383,2019
32,3,1,6,62390,2019
21,1,1,6,62391,2019
44,1,1,6,62398,2019
39,1,1,6,62399,2019
76,1,2,6,62400,2019
17,1,1,6,62401,2019
65,1,2,6,62402,2019
62,1,2,6,62403,2019
67,1,1,6,62406,2019
76,1,1,6,62411,2019
57,1,2,6,62413,2019
52,1,2,6,62415,2019
52,1,2,6,62417,2019
78,1,1,6,62420,2019
60,1,1,6,62421,2019
66,1,2,6,62425,2019
24,1,1,6,62430,2019
35,1,1,6,62445,2019
60,1,1,6,62448,2019
69,1,1,6,62449,2019
70,1,1,6,62450,2019
70,1,1,6,62452,2019
56,1,1,6,62458,2019
22,1,2,6,62464,2019
41,1,2,6,62473,2019
50,1,1,6,62474,2019
71,1,1,6,62475,2019
56,1,1,6,62479,2019
62,1,1,6,62480,2019
19,1,1,6,62485,2019
38,1,2,6,62492,2019
52,1,1,6,62498,2019
58,1,1,6,62504,2019
61,1,1,6,62505,2019
27,1,1,6,62506,2019
42,1,1,6,62509,2019
35,1,1,6,62514,2019
47,1,1,6,62515,2019
59,1,1,6,62518,2019
68,1,1,6,62519,2019
43,1,1,6,62521,2019
58,1,1,6,62523,2019
34,1,2,6,62529,2019
35,1,1,6,62531,2019
62,1,1,6,62551,2019
58,1,2,6,62553,2019
58,1,1,6,62556,2019
37,1,1,6,62560,2019
50,1,1,6,62566,2019
43,1,1,6,62568,2019
34,1,1,6,62577,2019
35,1,1,6,62579,2019
32,1,1,6,62584,2019
54,1,1,6,62585,2019
26,1,2,6,62586,2019
69,1,2,6,62589,2019
64,1,1,6,62590,2019
28,1,2,6,62592,2019
38,1,1,6,62595,2019
60,1,1,6,62597,2019
18,1,1,6,62600,2019
30,1,1,6,62601,2019
28,1,1,6,62606,2019
36,1,1,6,62607,2019
64,1,1,6,62609,2019
88,1,2,6,62612,2019
80,1,2,6,62613,2019
67,1,1,6,62614,2019
60,1,1,6,62615,2019
50,1,1,6,62616,2019
84,1,1,6,62624,2019
24,1,1,6,62636,2019
62,1,2,6,62637,2019
28,1,1,6,62640,2019
25,1,1,6,62647,2019
89,1,1,6,62651,2019
26,1,2,6,62652,2019
64,1,1,6,62653,2019
38,1,1,6,62654,2019
41,1,2,6,62655,2019
38,1,1,6,62657,2019
47,1,2,6,62658,2019
36,1,2,6,62659,2019
60,1,1,6,62660,2019
39,1,1,6,62666,2019
62,1,1,6,62668,2019
65,1,1,6,62675,2019
57,1,2,6,62678,2019
56,1,2,6,62679,2019
79,1,1,6,62684,2019
72,1,1,6,62685,2019
52,1,1,6,62691,2019
33,1,1,6,62694,2019
47,1,1,6,62695,2019
79,1,2,6,62705,2019
30,1,1,6,62713,2019
56,1,2,6,62722,2019
87,1,1,6,62725,2019
25,1,2,6,62728,2019
26,1,1,6,62736,2019
24,1,1,6,62737,2019
40,1,2,6,62739,2019
52,1,2,6,62741,2019
53,1,1,6,62742,2019
44,1,2,6,62745,2019
63,1,1,6,62749,2019
68,1,1,6,62755,2019
38,1,1,6,62757,2019
46,2,2,6,62757,2019
999,3,2,6,62757,2019
68,1,2,6,62766,2019
49,1,1,6,62767,2019
37,1,1,6,62773,2019
31,1,2,6,62780,2019
58,1,1,6,62781,2019
76,1,1,6,62785,2019
29,1,1,6,62787,2019
36,1,1,6,62794,2019
25,1,2,6,62795,2019
30,1,1,6,62797,2019
41,1,2,6,62803,2019
47,1,1,6,62805,2019
34,1,1,6,62806,2019
40,1,2,6,62810,2019
52,1,2,6,62811,2019
75,1,1,6,62812,2019
48,1,2,6,62814,2019
27,1,1,6,62816,2019
57,1,1,6,62819,2019
63,1,1,6,62821,2019
37,1,1,6,62824,2019
64,1,2,6,62825,2019
74,1,1,6,62826,2019
48,1,1,6,62827,2019
23,1,2,6,62832,2019
31,1,1,6,62839,2019
77,1,2,6,62855,2019
73,1,1,6,62863,2019
41,1,2,6,62864,2019
31,1,1,6,62867,2019
57,1,1,6,62869,2019
63,1,1,6,62870,2019
60,1,1,6,62876,2019
66,1,1,6,62878,2019
78,1,2,6,62879,2019
54,1,1,6,62880,2019
47,1,2,6,62882,2019
53,1,1,6,62891,2019
66,1,1,6,62892,2019
34,1,2,6,62894,2019
27,1,1,6,62900,2019
87,1,2,6,62901,2019
64,1,1,6,62902,2019
57,1,1,6,62903,2019
65,1,1,6,62906,2019
71,1,1,6,62907,2019
59,1,1,6,62910,2019
42,1,2,6,62914,2019
28,1,1,6,62917,2019
64,1,2,6,62921,2019
63,1,2,6,62923,2019
92,1,2,6,62925,2019
64,1,2,6,62926,2019
45,1,1,6,62930,2019
45,1,1,6,62932,2019
33,1,2,6,62936,2019
86,1,2,6,62947,2019
20,1,1,6,62952,2019
72,1,1,6,62953,2019
60,1,1,6,62954,2019
29,1,1,6,62955,2019
39,1,2,6,62956,2019
31,1,1,6,62959,2019
28,1,1,6,62960,2019
27,1,1,6,62961,2019
39,1,1,6,62962,2019
28,1,1,6,62966,2019
42,1,1,6,62971,2019
27,1,1,6,62972,2019
21,1,1,6,62975,2019
76,1,1,6,62976,2019
66,1,1,6,62979,2019
27,1,1,6,62980,2019
42,1,1,6,62984,2019
44,1,2,6,62986,2019
3,1,2,6,62989,2019
32,1,2,6,62999,2019
66,1,1,6,63000,2019
42,1,2,6,63010,2019
25,1,1,6,63014,2019
69,1,1,6,63015,2019
27,1,1,6,63017,2019
60,1,2,6,63018,2019
60,1,2,6,63020,2019
39,1,1,6,63026,2019
21,1,1,6,63035,2019
61,1,1,6,63036,2019
82,1,1,6,63039,2019
69,1,1,6,63042,2019
42,1,2,6,63045,2019
46,1,1,6,63054,2019
59,1,1,6,63058,2019
67,1,1,6,63064,2019
45,1,2,6,63069,2019
45,1,1,6,63070,2019
59,1,1,6,63071,2019
68,1,1,6,63072,2019
67,1,2,6,63073,2019
63,1,2,6,63075,2019
60,1,2,6,63078,2019
49,1,2,6,63092,2019
33,1,1,6,63093,2019
69,1,2,6,63096,2019
72,1,1,6,63099,2019
26,1,1,6,63100,2019
29,1,1,6,63103,2019
82,1,2,6,63105,2019
87,1,1,6,63106,2019
20,1,1,6,63108,2019
46,1,2,6,63121,2019
56,1,2,6,63129,2019
89,1,1,6,63130,2019
70,1,2,6,63135,2019
69,1,2,6,63137,2019
81,1,1,6,63138,2019
48,1,1,6,63139,2019
39,1,1,6,63141,2019
43,1,1,6,63143,2019
53,1,2,6,63145,2019
45,1,2,6,63152,2019
56,1,1,6,63153,2019
24,1,2,6,63154,2019
64,1,1,6,63160,2019
59,1,1,6,63161,2019
74,1,2,6,63162,2019
50,1,1,6,63170,2019
63,1,1,6,63173,2019
18,1,1,6,63175,2019
61,1,1,6,63177,2019
85,1,1,6,63180,2019
24,1,2,6,63182,2019
30,1,1,6,63184,2019
40,1,2,6,63188,2019
62,1,1,6,63189,2019
41,1,1,6,63191,2019
65,1,1,6,63193,2019
43,1,2,6,63197,2019
2,1,1,6,63198,2019
56,1,1,6,63199,2019
999,1,1,6,63202,2019
53,1,1,6,63204,2019
41,1,1,6,63206,2019
85,1,1,6,63208,2019
46,1,1,6,63213,2019
57,1,1,6,63216,2019
56,1,1,6,63217,2019
62,1,1,6,63218,2019
62,1,1,6,63221,2019
65,1,1,6,63222,2019
16,1,1,6,63229,2019
61,1,1,6,63231,2019
34,1,1,6,63233,2019
40,1,1,6,63234,2019
60,1,2,6,63236,2019
58,1,1,6,63238,2019
84,1,1,6,63244,2019
38,1,1,6,63246,2019
60,1,1,6,63250,2019
61,1,1,6,63251,2019
37,1,2,6,63257,2019
63,1,2,6,63259,2019
85,1,1,6,63264,2019
69,1,1,6,63265,2019
72,1,1,6,63267,2019
66,1,1,6,63268,2019
71,1,2,6,63271,2019
64,1,1,6,63273,2019
32,1,1,6,63281,2019
30,1,2,6,63290,2019
25,1,1,6,63294,2019
56,1,1,6,63300,2019
15,1,2,6,63301,2019
37,1,1,6,63307,2019
41,1,1,6,63308,2019
64,1,1,6,63314,2019
71,1,2,6,63315,2019
79,1,2,6,63329,2019
62,1,1,6,63330,2019
70,1,1,6,63333,2019
61,1,2,6,63337,2019
34,1,1,6,63343,2019
20,1,1,6,63344,2019
8,1,1,6,63345,2019
31,1,1,6,63346,2019
69,1,1,6,63349,2019
40,1,1,6,63351,2019
72,1,2,6,63352,2019
85,1,2,6,63353,2019
57,1,2,6,63354,2019
63,1,1,6,63355,2019
52,1,2,6,63356,2019
39,1,2,6,63360,2019
52,1,1,6,63364,2019
47,1,1,6,63367,2019
21,2,1,6,63367,2019
52,1,1,6,63369,2019
39,1,2,6,63370,2019
48,1,2,6,63373,2019
81,1,1,6,63374,2019
72,1,1,6,63375,2019
92,1,2,6,63376,2019
26,1,2,6,63378,2019
29,1,1,6,63380,2019
17,1,1,6,63382,2019
44,1,1,8,80003,2019
72,1,1,8,80005,2019
49,1,2,8,80006,2019
51,1,1,8,80007,2019
42,1,1,8,80016,2019
85,1,1,8,80018,2019
13,1,2,8,80021,2019
12,1,2,8,80036,2019
68,1,1,8,80040,2019
75,1,2,8,80057,2019
82,1,2,8,80058,2019
52,1,1,8,80064,2019
41,1,1,8,80070,2019
60,1,1,8,80071,2019
55,1,1,8,80083,2019
58,1,2,8,80090,2019
82,1,1,8,80094,2019
34,1,1,8,80095,2019
34,1,1,8,80110,2019
78,1,1,8,80119,2019
36,1,2,8,80133,2019
18,1,1,8,80149,2019
40,1,1,8,80172,2019
31,1,1,8,80177,2019
58,1,1,8,80182,2019
58,1,1,8,80224,2019
2,1,1,8,80228,2019
48,1,2,8,80230,2019
37,1,1,8,80231,2019
33,1,1,8,80239,2019
59,1,1,8,80244,2019
62,1,2,8,80251,2019
36,1,1,8,80271,2019
25,1,1,8,80293,2019
38,1,1,8,80294,2019
27,1,1,8,80303,2019
50,1,1,8,80330,2019
62,1,1,8,80335,2019
22,1,1,8,80349,2019
54,1,1,8,80355,2019
63,1,1,8,80362,2019
43,1,1,8,80363,2019
32,1,1,8,80368,2019
33,1,1,8,80378,2019
55,1,1,8,80387,2019
66,1,2,8,80389,2019
44,1,2,8,80392,2019
69,1,1,8,80396,2019
60,1,1,8,80405,2019
65,1,1,8,80416,2019
51,1,2,8,80425,2019
41,1,2,8,80448,2019
23,1,1,8,80458,2019
6,1,1,8,80473,2019
44,1,1,8,80478,2019
24,1,1,8,80479,2019
63,1,1,8,80480,2019
65,1,1,8,80491,2019
70,1,1,8,80497,2019
52,1,1,8,80501,2019
38,1,1,8,80502,2019
27,1,1,8,80503,2019
61,1,1,8,80508,2019
44,1,2,8,80510,2019
72,1,1,8,80512,2019
29,1,1,8,80513,2019
26,1,1,8,80515,2019
59,1,1,8,80521,2019
52,1,2,8,80528,2019
65,1,1,8,80533,2019
29,1,1,8,80535,2019
44,1,2,8,80542,2019
52,1,1,8,80544,2019
67,1,1,9,90003,2019
49,1,1,9,90004,2019
57,1,1,9,90007,2019
62,1,1,9,90011,2019
73,1,1,9,90017,2019
84,1,1,9,90023,2019
57,1,2,9,90028,2019
77,1,1,9,90030,2019
45,1,1,9,90035,2019
44,1,2,9,90039,2019
60,1,1,9,90045,2019
44,1,1,9,90051,2019
54,1,1,9,90059,2019
78,1,2,9,90060,2019
88,2,1,9,90060,2019
61,1,1,9,90072,2019
28,1,1,9,90098,2019
27,1,1,9,90100,2019
55,1,1,9,90104,2019
60,1,1,9,90105,2019
48,1,1,9,90106,2019
42,1,1,9,90108,2019
75,1,1,9,90117,2019
42,1,1,9,90124,2019
32,2,1,9,90124,2019
55,1,2,9,90127,2019
92,1,1,9,90134,2019
71,1,2,9,90151,2019
76,1,2,9,90154,2019
54,1,2,9,90158,2019
69,1,1,9,90160,2019
72,1,1,9,90166,2019
39,1,1,9,90180,2019
58,1,2,9,90189,2019
75,1,1,9,90192,2019
41,1,1,9,90194,2019
29,1,2,9,90196,2019
66,1,1,9,90197,2019
60,1,1,9,90203,2019
72,1,1,9,90205,2019
25,1,1,9,90209,2019
35,1,1,9,90211,2019
60,1,1,9,90217,2019
30,1,2,9,90218,2019
85,1,2,9,90220,2019
61,1,2,9,90222,2019
59,1,1,9,90223,2019
62,1,2,9,90224,2019
68,1,1,9,90226,2019
75,1,1,9,90227,2019
71,1,2,9,90233,2019
86,1,1,9,90235,2019
76,1,1,9,90236,2019
50,1,1,9,90239,2019
58,1,1,10,100001,2019
54,1,1,10,100002,2019
24,1,1,10,100006,2019
49,1,1,10,100009,2019
77,1,1,10,100012,2019
34,1,1,10,100013,2019
52,1,2,10,100021,2019
56,1,1,10,100027,2019
33,1,1,10,100031,2019
28,1,1,10,100033,2019
1,1,1,10,100037,2019
56,1,2,10,100038,2019
23,1,2,10,100042,2019
28,1,2,10,100050,2019
57,1,1,10,100058,2019
73,1,1,10,100060,2019
47,1,1,10,100065,2019
40,1,1,10,100067,2019
78,1,1,10,100072,2019
56,1,2,10,100078,2019
24,1,1,10,100079,2019
49,1,2,10,100087,2019
26,1,1,10,100098,2019
25,1,1,10,100102,2019
37,1,1,10,100106,2019
52,1,1,10,100116,2019
67,1,2,10,100118,2019
31,1,2,10,100119,2019
55,1,1,10,100120,2019
46,1,2,10,100121,2019
44,1,2,10,100123,2019
64,1,2,10,100126,2019
56,1,1,11,110001,2019
63,1,1,11,110002,2019
65,1,1,11,110003,2019
31,1,1,11,110007,2019
24,1,1,11,110010,2019
53,1,2,11,110012,2019
29,1,1,11,110013,2019
15,1,2,11,110017,2019
39,1,1,11,110020,2019
53,1,1,12,120004,2019
44,1,1,12,120014,2019
71,1,2,12,120015,2019
66,2,2,12,120018,2019
77,1,1,12,120019,2019
52,1,2,12,120026,2019
62,1,1,12,120032,2019
53,1,1,12,120039,2019
69,1,1,12,120043,2019
50,1,1,12,120045,2019
34,1,1,12,120047,2019
47,1,1,12,120051,2019
15,1,1,12,120052,2019
63,1,2,12,120053,2019
61,1,1,12,120057,2019
70,1,1,12,120060,2019
25,1,1,12,120065,2019
38,1,1,12,120081,2019
31,1,1,12,120084,2019
41,1,1,12,120088,2019
47,1,2,12,120089,2019
38,1,2,12,120091,2019
18,1,2,12,120092,2019
53,1,1,12,120093,2019
36,1,2,12,120099,2019
34,1,1,12,120100,2019
34,1,1,12,120102,2019
55,1,2,12,120113,2019
58,1,1,12,120115,2019
32,1,1,12,120117,2019
49,1,1,12,120118,2019
49,1,1,12,120122,2019
27,1,2,12,120127,2019
60,1,1,12,120130,2019
30,1,2,12,120138,2019
27,1,1,12,120139,2019
73,1,1,12,120142,2019
75,1,1,12,120143,2019
29,1,1,12,120147,2019
70,1,2,12,120148,2019
87,1,1,12,120151,2019
33,1,1,12,120154,2019
12,1,2,12,120156,2019
73,1,1,12,120163,2019
54,1,1,12,120165,2019
51,1,2,12,120173,2019
81,1,2,12,120174,2019
60,1,1,12,120175,2019
56,1,1,12,120180,2019
53,1,1,12,120185,2019
67,1,1,12,120189,2019
62,1,1,12,120191,2019
32,1,1,12,120198,2019
29,1,1,12,120200,2019
29,1,1,12,120202,2019
61,1,2,12,120207,2019
87,1,1,12,120208,2019
22,1,1,12,120212,2019
45,1,1,12,120214,2019
28,1,1,12,120217,2019
46,1,2,12,120218,2019
59,1,1,12,120227,2019
39,1,1,12,120234,2019
73,1,1,12,120236,2019
58,1,2,12,120237,2019
80,1,1,12,120238,2019
76,1,1,12,120240,2019
41,1,1,12,120245,2019
92,1,1,12,120249,2019
63,1,1,12,120252,2019
52,1,2,12,120253,2019
72,1,1,12,120259,2019
55,1,2,12,120271,2019
44,1,1,12,120275,2019
29,1,1,12,120280,2019
39,1,1,12,120289,2019
42,1,1,12,120296,2019
35,1,1,12,120297,2019
24,1,1,12,120299,2019
31,1,2,12,120304,2019
55,1,1,12,120305,2019
32,1,2,12,120311,2019
81,1,1,12,120313,2019
64,1,1,12,120314,2019
35,1,1,12,120316,2019
52,1,1,12,120317,2019
24,1,1,12,120318,2019
68,1,1,12,120324,2019
79,1,1,12,120326,2019
50,1,1,12,120338,2019
59,1,1,12,120339,2019
76,1,1,12,120341,2019
57,1,1,12,120345,2019
37,1,1,12,120348,2019
59,1,1,12,120350,2019
53,1,1,12,120351,2019
58,1,1,12,120352,2019
23,1,2,12,120353,2019
64,1,1,12,120355,2019
54,1,1,12,120356,2019
68,1,2,12,120365,2019
29,1,2,12,120369,2019
31,1,1,12,120376,2019
77,1,1,12,120383,2019
61,1,1,12,120385,2019
61,1,1,12,120389,2019
82,1,1,12,120393,2019
68,1,1,12,120394,2019
17,1,1,12,120395,2019
46,1,1,12,120400,2019
37,1,1,12,120407,2019
20,1,2,12,120414,2019
27,2,1,12,120414,2019
33,1,1,12,120417,2019
76,1,1,12,120422,2019
39,1,1,12,120431,2019
70,1,1,12,120432,2019
37,1,1,12,120438,2019
41,1,1,12,120439,2019
58,1,1,12,120446,2019
75,1,1,12,120452,2019
61,1,1,12,120461,2019
63,1,1,12,120464,2019
43,1,1,12,120473,2019
52,2,2,12,120473,2019
33,1,1,12,120476,2019
63,1,1,12,120477,2019
68,1,1,12,120484,2019
38,1,1,12,120485,2019
59,1,1,12,120495,2019
62,1,1,12,120506,2019
54,1,2,12,120510,2019
28,1,1,12,120514,2019
88,1,1,12,120515,2019
56,1,2,12,120523,2019
71,1,1,12,120525,2019
22,1,2,12,120529,2019
61,1,1,12,120544,2019
23,1,1,12,120548,2019
19,1,1,12,120549,2019
64,1,1,12,120551,2019
67,1,1,12,120554,2019
53,1,2,12,120557,2019
49,1,2,12,120561,2019
24,1,2,12,120563,2019
21,1,1,12,120565,2019
1,1,1,12,120568,2019
37,1,1,12,120573,2019
20,1,1,12,120574,2019
20,1,1,12,120580,2019
18,2,1,12,120580,2019
57,1,1,12,120592,2019
70,1,1,12,120598,2019
26,1,1,12,120599,2019
51,1,2,12,120607,2019
60,1,2,12,120608,2019
27,1,1,12,120610,2019
29,1,1,12,120624,2019
67,1,1,12,120625,2019
90,1,1,12,120626,2019
75,1,2,12,120629,2019
25,1,2,12,120636,2019
74,1,1,12,120637,2019
8,1,2,12,120644,2019
66,1,2,12,120646,2019
28,1,1,12,120650,2019
25,1,1,12,120659,2019
79,1,1,12,120664,2019
36,1,1,12,120667,2019
34,1,1,12,120668,2019
76,1,2,12,120671,2019
50,1,1,12,120685,2019
61,1,1,12,120692,2019
68,1,1,12,120705,2019
49,1,2,12,120708,2019
15,1,1,12,120715,2019
31,1,1,12,120719,2019
62,1,2,12,120720,2019
90,1,1,12,120734,2019
20,1,1,12,120737,2019
57,1,2,12,120738,2019
24,1,1,12,120741,2019
53,1,1,12,120749,2019
68,1,1,12,120757,2019
52,1,1,12,120759,2019
30,1,1,12,120763,2019
78,1,2,12,120765,2019
69,1,1,12,120771,2019
49,1,2,12,120773,2019
41,1,1,12,120774,2019
77,1,1,12,120786,2019
73,1,1,12,120789,2019
61,1,1,12,120790,2019
60,1,1,12,120791,2019
67,1,1,12,120794,2019
61,1,2,12,120796,2019
77,1,1,12,120809,2019
29,1,1,12,120810,2019
73,1,1,12,120812,2019
51,1,1,12,120819,2019
58,1,2,12,120823,2019
31,1,1,12,120825,2019
60,1,1,12,120830,2019
83,1,1,12,120831,2019
65,1,1,12,120832,2019
57,1,2,12,120836,2019
49,1,1,12,120838,2019
65,1,2,12,120852,2019
33,1,2,12,120868,2019
20,1,1,12,120870,2019
59,1,2,12,120871,2019
87,2,1,12,120887,2019
21,1,1,12,120891,2019
45,1,1,12,120892,2019
30,1,1,12,120914,2019
21,1,1,12,120916,2019
55,1,1,12,120918,2019
52,1,1,12,120934,2019
22,1,1,12,120942,2019
57,1,1,12,120947,2019
91,1,1,12,120949,2019
31,1,2,12,120950,2019
43,1,1,12,120956,2019
22,2,2,12,120961,2019
17,1,1,12,120964,2019
43,1,1,12,120966,2019
62,1,1,12,120980,2019
79,1,2,12,120981,2019
72,1,1,12,120985,2019
58,1,1,12,120986,2019
81,1,9,12,120988,2019
71,1,1,12,120990,2019
68,1,1,12,120993,2019
36,1,1,12,120994,2019
29,1,2,12,120997,2019
64,1,1,12,120999,2019
66,1,2,12,121002,2019
60,1,1,12,121013,2019
71,1,1,12,121014,2019
23,1,1,12,121026,2019
50,1,1,12,121033,2019
37,1,2,12,121034,2019
29,1,2,12,121051,2019
39,1,2,12,121052,2019
18,1,1,12,121055,2019
25,1,1,12,121066,2019
55,1,2,12,121068,2019
58,1,1,12,121070,2019
78,1,2,12,121079,2019
64,1,1,12,121081,2019
36,1,1,12,121092,2019
76,1,1,12,121095,2019
3,1,2,12,121100,2019
53,1,1,12,121106,2019
31,1,2,12,121115,2019
38,1,1,12,121116,2019
61,1,1,12,121118,2019
58,1,1,12,121123,2019
65,1,1,12,121124,2019
57,1,1,12,121126,2019
42,1,1,12,121127,2019
21,1,1,12,121138,2019
29,1,1,12,121145,2019
75,1,2,12,121154,2019
87,1,1,12,121155,2019
50,1,1,12,121164,2019
60,1,1,12,121181,2019
54,1,2,12,121182,2019
63,1,2,12,121183,2019
35,1,1,12,121189,2019
54,1,1,12,121193,2019
74,1,1,12,121195,2019
62,1,2,12,121200,2019
57,1,1,12,121203,2019
33,1,2,12,121213,2019
18,2,2,12,121213,2019
93,1,2,12,121216,2019
55,1,1,12,121221,2019
51,1,1,12,121222,2019
59,1,1,12,121223,2019
48,1,2,12,121224,2019
71,1,1,12,121225,2019
53,1,2,12,121227,2019
48,1,2,12,121233,2019
16,1,1,12,121234,2019
38,1,2,12,121235,2019
67,1,1,12,121255,2019
58,1,1,12,121256,2019
34,1,1,12,121257,2019
44,1,1,12,121264,2019
29,1,1,12,121272,2019
56,1,1,12,121275,2019
29,1,2,12,121290,2019
43,1,2,12,121296,2019
37,1,1,12,121307,2019
47,1,1,12,121312,2019
23,1,1,12,121317,2019
80,1,1,12,121323,2019
48,1,2,12,121328,2019
44,1,1,12,121329,2019
22,1,2,12,121332,2019
92,1,1,12,121333,2019
77,1,1,12,121337,2019
29,1,1,12,121339,2019
33,1,2,12,121340,2019
26,1,2,12,121342,2019
72,1,2,12,121347,2019
78,1,1,12,121350,2019
58,1,1,12,121351,2019
57,1,1,12,121352,2019
65,1,1,12,121354,2019
36,1,1,12,121357,2019
57,1,1,12,121362,2019
48,1,1,12,121364,2019
59,1,1,12,121372,2019
41,2,2,12,121373,2019
62,1,1,12,121386,2019
78,1,1,12,121396,2019
12,1,1,12,121404,2019
72,1,1,12,121407,2019
37,1,1,12,121408,2019
45,1,1,12,121445,2019
53,1,1,12,121447,2019
37,1,1,12,121453,2019
46,1,2,12,121459,2019
75,1,1,12,121460,2019
22,1,1,12,121463,2019
24,1,1,12,121476,2019
26,1,1,12,121479,2019
50,1,1,12,121481,2019
23,1,1,12,121485,2019
70,1,1,12,121490,2019
46,1,2,12,121491,2019
50,1,1,12,121492,2019
57,1,1,12,121493,2019
21,1,2,12,121502,2019
39,1,1,12,121506,2019
62,1,2,12,121508,2019
70,1,2,12,121510,2019
79,1,2,12,121514,2019
25,1,2,12,121515,2019
87,1,1,12,121527,2019
34,1,2,12,121530,2019
24,1,2,12,121533,2019
55,1,1,12,121536,2019
22,1,2,12,121549,2019
17,1,1,12,121555,2019
13,2,1,12,121555,2019
15,3,1,12,121555,2019
60,1,1,12,121558,2019
28,1,1,12,121562,2019
84,1,1,12,121574,2019
43,1,2,12,121592,2019
63,1,2,12,121594,2019
22,1,1,12,121606,2019
18,1,1,12,121617,2019
20,1,1,12,121621,2019
31,1,1,12,121649,2019
70,1,1,12,121656,2019
27,1,1,12,121658,2019
32,1,2,12,121659,2019
76,1,2,12,121669,2019
62,1,2,12,121671,2019
26,1,2,12,121672,2019
65,1,1,12,121675,2019
1,1,1,12,121676,2019
76,1,2,12,121680,2019
27,1,1,12,121688,2019
72,1,1,12,121691,2019
46,1,1,12,121694,2019
47,1,2,12,121695,2019
998,1,1,12,121697,2019
57,1,1,12,121702,2019
75,1,1,12,121706,2019
44,1,1,12,121710,2019
43,1,1,12,121711,2019
21,1,1,12,121720,2019
20,3,1,12,121728,2019
34,1,2,12,121733,2019
54,1,1,12,121737,2019
58,1,2,12,121741,2019
70,1,1,12,121751,2019
87,1,1,12,121752,2019
48,1,1,12,121754,2019
23,1,1,12,121764,2019
26,1,1,12,121768,2019
59,1,1,12,121771,2019
33,1,2,12,121772,2019
35,1,1,12,121783,2019
68,1,1,12,121789,2019
31,1,2,12,121800,2019
59,1,1,12,121805,2019
82,1,2,12,121808,2019
41,1,1,12,121816,2019
58,1,1,12,121820,2019
39,1,2,12,121822,2019
46,1,1,12,121823,2019
33,1,2,12,121825,2019
63,1,1,12,121828,2019
21,1,1,12,121832,2019
53,1,1,12,121833,2019
62,1,2,12,121839,2019
54,1,2,12,121840,2019
60,1,1,12,121848,2019
59,1,1,12,121850,2019
46,1,1,12,121851,2019
77,1,1,12,121854,2019
49,1,2,12,121858,2019
91,1,1,12,121859,2019
38,1,1,12,121860,2019
36,1,1,12,121870,2019
65,1,1,12,121873,2019
38,1,1,12,121874,2019
67,1,1,12,121875,2019
50,1,2,12,121879,2019
21,1,1,12,121884,2019
31,1,2,12,121885,2019
32,1,1,12,121888,2019
45,1,1,12,121894,2019
52,1,2,12,121896,2019
44,1,1,12,121913,2019
36,1,1,12,121922,2019
42,1,2,12,121926,2019
47,1,1,12,121927,2019
13,2,1,12,121927,2019
21,1,1,12,121929,2019
23,1,1,12,121930,2019
59,1,1,12,121933,2019
58,1,2,12,121934,2019
67,1,1,12,121941,2019
1,1,1,12,121947,2019
54,1,1,12,121950,2019
58,1,1,12,121951,2019
63,1,1,12,121959,2019
63,1,1,12,121967,2019
32,1,1,12,121969,2019
64,1,1,12,121970,2019
34,1,1,12,121980,2019
67,1,2,12,121984,2019
24,1,1,12,121986,2019
29,1,1,12,121993,2019
18,1,2,12,122002,2019
22,1,1,12,122008,2019
48,1,2,12,122011,2019
23,1,2,12,122015,2019
57,1,2,12,122017,2019
57,1,1,12,122021,2019
38,1,1,12,122024,2019
14,1,1,12,122025,2019
36,1,1,12,122029,2019
48,1,2,12,122030,2019
64,1,1,12,122047,2019
38,1,1,12,122064,2019
21,1,1,12,122070,2019
