AGE,PER_NO,SEX,STATE,ST_CASE,YEAR
32,1,1,12,121915,2018
34,1,1,12,121921,2018
15,1,1,12,121924,2018
59,1,1,12,121925,2018
998,1,1,12,121928,2018
998,1,9,12,121930,2018
52,1,2,12,121934,2018
62,1,1,12,121942,2018
24,1,1,12,121951,2018
50,1,2,12,121954,2018
46,1,2,12,121959,2018
76,1,2,12,121962,2018
30,1,2,12,121964,2018
26,1,1,12,121969,2018
26,1,1,12,121971,2018
21,1,2,12,121977,2018
25,2,1,12,121977,2018
38,3,1,12,121977,2018
27,4,2,12,121977,2018
29,1,1,12,121980,2018
33,1,1,12,121981,2018
52,1,1,12,121982,2018
31,1,1,12,121994,2018
18,1,1,12,122003,2018
39,1,1,12,122013,2018
20,1,1,12,122015,2018
36,1,1,12,122017,2018
36,1,2,12,122019,2018
35,1,2,12,122020,2018
40,1,1,12,122026,2018
998,1,9,12,122031,2018
32,1,1,12,122033,2018
60,1,1,12,122036,2018
63,1,1,12,122040,2018
48,1,1,12,122041,2018
44,1,1,12,122053,2018
998,1,1,12,122061,2018
58,1,1,12,122063,2018
35,1,1,12,122067,2018
23,1,1,12,122073,2018
36,1,2,12,122075,2018
68,1,1,12,122080,2018
51,1,1,12,122083,2018
57,1,1,12,122086,2018
19,1,1,12,122092,2018
998,1,9,12,122094,2018
38,1,1,12,122099,2018
67,1,2,12,122101,2018
33,1,1,12,122106,2018
64,1,1,12,122112,2018
90,1,1,12,122115,2018
54,1,1,12,122116,2018
51,1,1,12,122120,2018
28,1,1,12,122122,2018
47,1,2,12,122123,2018
56,1,1,12,122126,2018
62,1,2,12,122127,2018
61,1,1,12,122131,2018
32,1,2,12,122133,2018
20,1,2,12,122162,2018
37,1,1,12,122174,2018
59,1,2,12,122178,2018
57,1,1,12,122184,2018
67,1,2,12,122187,2018
45,1,1,12,122192,2018
19,1,1,12,122195,2018
84,1,1,12,122197,2018
40,1,1,12,122198,2018
31,1,2,12,122200,2018
59,1,1,12,122204,2018
56,1,1,12,122211,2018
27,1,2,12,122216,2018
57,1,1,12,122220,2018
28,1,9,12,122221,2018
998,1,1,12,122225,2018
87,2,2,12,122228,2018
35,1,1,12,122234,2018
70,1,1,12,122237,2018
75,1,1,12,122252,2018
52,1,1,12,122261,2018
62,1,1,12,122262,2018
56,1,2,12,122269,2018
79,1,1,12,122270,2018
84,1,1,12,122277,2018
60,1,2,12,122282,2018
86,1,2,12,122287,2018
62,1,2,12,122289,2018
22,1,1,12,122290,2018
57,1,1,12,122303,2018
53,1,1,12,122304,2018
31,1,1,12,122307,2018
83,1,1,12,122308,2018
87,1,1,12,122309,2018
54,1,1,12,122310,2018
998,1,1,12,122312,2018
21,1,1,12,122317,2018
69,1,2,12,122323,2018
50,1,1,12,122324,2018
49,1,2,12,122333,2018
83,1,1,12,122347,2018
73,1,1,12,122348,2018
37,1,2,12,122352,2018
55,1,2,12,122353,2018
62,1,1,12,122357,2018
53,1,1,12,122360,2018
53,1,1,12,122365,2018
73,1,2,12,122368,2018
56,1,2,12,122373,2018
59,1,1,12,122376,2018
69,1,1,12,122379,2018
89,1,2,12,122382,2018
40,1,1,12,122383,2018
37,1,1,12,122385,2018
18,1,1,12,122394,2018
22,1,1,12,122398,2018
54,1,1,12,122402,2018
55,2,2,12,122402,2018
84,1,2,12,122405,2018
81,1,1,12,122406,2018
47,1,2,12,122410,2018
998,1,9,12,122411,2018
32,1,1,12,122412,2018
45,1,2,12,122416,2018
59,1,1,12,122422,2018
64,1,1,12,122425,2018
44,1,2,12,122427,2018
32,1,1,12,122434,2018
13,1,2,12,122441,2018
44,1,2,12,122449,2018
35,1,1,12,122457,2018
59,1,2,12,122460,2018
78,1,1,12,122463,2018
67,1,2,12,122485,2018
70,1,2,12,122488,2018
81,1,1,12,122495,2018
34,1,2,12,122502,2018
43,2,2,12,122502,2018
65,1,1,12,122507,2018
27,1,2,12,122512,2018
58,1,1,12,122518,2018
66,1,2,12,122519,2018
55,1,1,12,122526,2018
35,1,1,12,122527,2018
71,1,1,12,122530,2018
33,1,1,12,122531,2018
38,1,1,12,122532,2018
82,1,1,12,122536,2018
46,1,1,12,122542,2018
64,1,2,12,122545,2018
59,1,1,12,122548,2018
71,1,1,12,122549,2018
94,1,2,12,122553,2018
35,1,1,12,122555,2018
58,1,1,12,122561,2018
36,1,1,12,122563,2018
78,1,1,12,122565,2018
64,1,1,12,122569,2018
72,1,1,12,122572,2018
21,1,1,12,122578,2018
58,1,1,12,122582,2018
90,1,2,12,122583,2018
59,1,1,12,122586,2018
54,1,2,12,122587,2018
36,1,2,12,122591,2018
60,1,1,12,122592,2018
87,1,2,12,122595,2018
19,1,1,12,122596,2018
33,1,2,12,122601,2018
35,1,1,12,122603,2018
35,1,1,12,122609,2018
75,1,1,12,122619,2018
25,1,1,12,122623,2018
74,1,2,12,122625,2018
37,1,1,12,122627,2018
37,1,2,12,122635,2018
34,1,1,12,122647,2018
52,1,1,12,122651,2018
22,2,1,12,122651,2018
60,3,1,12,122651,2018
58,1,1,12,122656,2018
78,1,1,12,122658,2018
38,1,1,12,122662,2018
12,1,1,12,122669,2018
49,1,1,12,122674,2018
56,1,2,12,122675,2018
55,1,1,12,122678,2018
998,1,1,12,122681,2018
80,1,1,12,122683,2018
64,1,1,12,122689,2018
70,1,2,12,122691,2018
59,1,2,12,122694,2018
68,1,1,12,122697,2018
73,1,1,12,122700,2018
28,1,1,12,122704,2018
23,1,1,12,122710,2018
59,1,1,12,122711,2018
63,1,2,12,122718,2018
26,1,1,12,122719,2018
34,1,1,12,122729,2018
54,1,2,12,122731,2018
71,1,2,12,122733,2018
19,1,1,12,122734,2018
20,1,2,12,122736,2018
67,1,1,12,122742,2018
50,1,2,12,122745,2018
70,1,2,12,122748,2018
47,1,1,12,122758,2018
33,1,2,12,122763,2018
57,1,2,12,122764,2018
57,1,1,12,122768,2018
4,1,2,12,122771,2018
65,1,2,12,122776,2018
46,1,1,12,122778,2018
54,1,1,12,122779,2018
51,1,1,12,122782,2018
56,1,2,12,122789,2018
998,1,1,12,122795,2018
43,1,1,12,122816,2018
41,1,1,12,122817,2018
54,1,1,12,122821,2018
61,1,2,12,122824,2018
60,1,1,12,122828,2018
34,1,1,12,122829,2018
74,1,1,12,122831,2018
16,1,1,12,122833,2018
71,1,1,12,122846,2018
41,1,9,12,122850,2018
54,1,2,12,122851,2018
54,1,1,12,122852,2018
57,1,1,12,122854,2018
61,1,1,12,122855,2018
55,1,1,12,122856,2018
25,1,2,12,122864,2018
44,1,2,12,122869,2018
31,1,1,12,122877,2018
60,1,1,12,122881,2018
94,1,2,12,122886,2018
21,1,1,12,122900,2018
43,1,1,12,122902,2018
81,1,1,12,122912,2018
75,1,2,12,122922,2018
20,1,2,12,122925,2018
47,1,1,12,122927,2018
95,1,1,12,122930,2018
25,1,1,12,122935,2018
71,1,2,12,122936,2018
61,1,1,12,122940,2018
66,1,2,12,122956,2018
38,2,1,12,122964,2018
23,1,1,12,122965,2018
56,1,1,12,122967,2018
79,1,1,12,122970,2018
32,1,1,12,122971,2018
63,1,1,12,122976,2018
81,1,2,12,122978,2018
63,1,1,12,122979,2018
78,1,1,12,122984,2018
68,1,1,12,122992,2018
90,1,2,12,122998,2018
31,1,2,12,123005,2018
77,1,1,12,123020,2018
48,1,1,12,123038,2018
54,1,1,12,123041,2018
72,2,2,12,123043,2018
31,1,1,12,123045,2018
68,1,2,12,123050,2018
60,1,1,12,123055,2018
54,1,1,12,123062,2018
48,1,1,12,123066,2018
53,1,9,12,123067,2018
45,1,1,12,123080,2018
5,2,2,12,123080,2018
78,1,1,12,123082,2018
14,1,1,12,123084,2018
84,1,2,12,123087,2018
18,1,1,12,123095,2018
41,2,2,12,123095,2018
37,1,1,12,123096,2018
56,1,1,12,123099,2018
60,1,1,12,123100,2018
86,1,1,12,123108,2018
76,1,1,12,123109,2018
66,1,1,12,123121,2018
1,1,1,12,123122,2018
68,1,1,12,123126,2018
48,1,1,12,123128,2018
74,1,2,12,123130,2018
52,1,2,12,123133,2018
80,1,1,12,123134,2018
26,3,2,12,123137,2018
44,1,2,12,123138,2018
13,2,1,12,123138,2018
30,3,1,12,123138,2018
56,1,1,13,130002,2018
17,1,1,13,130012,2018
59,1,1,13,130020,2018
34,1,2,13,130023,2018
47,1,1,13,130026,2018
24,1,1,13,130030,2018
54,1,2,13,130035,2018
88,1,1,13,130039,2018
52,1,1,13,130042,2018
63,1,1,13,130045,2018
29,1,1,13,130046,2018
48,1,1,13,130058,2018
47,1,1,13,130068,2018
42,1,2,13,130069,2018
37,1,1,13,130072,2018
27,1,2,13,130083,2018
23,1,2,13,130084,2018
60,1,1,13,130088,2018
58,1,1,13,130092,2018
38,1,1,13,130099,2018
33,1,1,13,130102,2018
25,1,1,13,130124,2018
42,1,1,13,130126,2018
57,1,2,13,130141,2018
46,1,2,13,130142,2018
28,1,1,13,130143,2018
47,1,1,13,130145,2018
32,2,1,13,130145,2018
44,1,1,13,130146,2018
43,1,2,13,130151,2018
8,2,2,13,130155,2018
2,1,1,13,130156,2018
60,1,1,13,130157,2018
56,1,1,13,130161,2018
26,1,1,13,130162,2018
30,1,2,13,130165,2018
71,1,2,13,130170,2018
31,1,1,13,130173,2018
44,1,2,13,130174,2018
33,1,1,13,130176,2018
66,1,1,13,130178,2018
51,1,1,13,130184,2018
62,1,1,13,130189,2018
68,1,1,13,130194,2018
27,1,1,13,130195,2018
72,1,2,13,130198,2018
8,1,1,13,130201,2018
21,1,1,13,130204,2018
54,1,1,13,130206,2018
48,2,2,13,130209,2018
70,1,1,13,130210,2018
41,1,1,13,130211,2018
59,1,1,13,130214,2018
40,1,2,13,130220,2018
38,1,1,13,130222,2018
74,1,1,13,130226,2018
17,1,1,13,130227,2018
63,1,1,13,130229,2018
63,1,1,13,130232,2018
42,1,1,13,130234,2018
75,1,1,13,130237,2018
31,1,1,13,130238,2018
81,1,1,13,130239,2018
81,2,2,13,130239,2018
67,1,1,13,130259,2018
40,1,2,13,130263,2018
29,1,1,13,130267,2018
39,1,1,13,130271,2018
35,1,1,13,130275,2018
52,1,2,13,130284,2018
57,1,1,13,130286,2018
68,1,2,13,130287,2018
30,1,1,13,130291,2018
68,1,1,13,130293,2018
29,1,1,13,130309,2018
77,1,1,13,130310,2018
39,1,1,13,130313,2018
73,1,1,13,130319,2018
85,1,1,13,130334,2018
78,2,2,13,130334,2018
13,1,2,13,130347,2018
58,1,1,13,130352,2018
70,1,1,13,130360,2018
39,1,1,13,130377,2018
46,1,2,13,130385,2018
59,1,2,13,130386,2018
78,1,1,13,130396,2018
25,1,1,13,130402,2018
32,1,1,13,130412,2018
76,1,1,13,130430,2018
51,1,1,13,130431,2018
85,1,2,13,130439,2018
40,1,1,13,130440,2018
54,1,1,13,130445,2018
46,1,1,13,130450,2018
64,1,1,13,130456,2018
61,1,1,13,130467,2018
46,1,2,13,130472,2018
22,1,1,13,130482,2018
37,1,1,13,130485,2018
36,1,1,13,130492,2018
46,1,1,13,130495,2018
55,1,1,13,130498,2018
88,1,2,13,130500,2018
21,1,1,13,130502,2018
49,1,2,13,130505,2018
26,1,1,13,130515,2018
21,1,1,13,130532,2018
32,1,2,13,130547,2018
37,1,1,13,130555,2018
60,1,1,13,130557,2018
32,1,1,13,130558,2018
59,1,1,13,130566,2018
25,1,1,13,130574,2018
32,1,1,13,130580,2018
34,1,2,13,130582,2018
48,2,1,13,130583,2018
28,1,1,13,130585,2018
47,1,1,13,130586,2018
30,1,1,13,130589,2018
42,1,1,13,130603,2018
25,1,1,13,130605,2018
48,1,2,13,130615,2018
61,1,2,13,130620,2018
19,1,1,13,130650,2018
34,1,1,13,130659,2018
41,1,2,13,130665,2018
58,1,1,13,130669,2018
52,1,1,13,130674,2018
50,1,1,13,130680,2018
43,1,1,13,130682,2018
26,1,2,13,130694,2018
46,1,1,13,130704,2018
45,1,1,13,130706,2018
38,1,1,13,130724,2018
21,1,1,13,130726,2018
69,1,1,13,130731,2018
34,1,1,13,130733,2018
50,1,1,13,130750,2018
67,1,1,13,130753,2018
35,1,2,13,130759,2018
30,1,2,13,130766,2018
49,1,1,13,130773,2018
55,1,1,13,130776,2018
17,1,1,13,130781,2018
19,1,1,13,130803,2018
64,1,1,13,130816,2018
61,1,2,13,130818,2018
61,1,1,13,130826,2018
60,1,1,13,130827,2018
36,1,1,13,130831,2018
38,1,1,13,130843,2018
7,1,1,13,130854,2018
14,1,1,13,130859,2018
32,1,2,13,130868,2018
52,1,2,13,130872,2018
35,1,1,13,130880,2018
59,1,1,13,130893,2018
28,1,1,13,130896,2018
30,1,1,13,130897,2018
68,1,2,13,130902,2018
34,1,2,13,130917,2018
34,1,1,13,130918,2018
65,1,1,13,130931,2018
23,1,1,13,130940,2018
36,1,2,13,130953,2018
79,1,2,13,130958,2018
46,1,1,13,130959,2018
17,1,1,13,130967,2018
23,1,1,13,130968,2018
74,1,2,13,130971,2018
40,1,1,13,130972,2018
40,1,2,13,130974,2018
37,1,1,13,130977,2018
20,1,1,13,130978,2018
30,1,1,13,130979,2018
52,1,9,13,130982,2018
69,1,1,13,130987,2018
67,1,1,13,130992,2018
24,1,1,13,130993,2018
42,1,1,13,131009,2018
27,1,1,13,131013,2018
38,1,2,13,131027,2018
18,1,2,13,131030,2018
19,1,1,13,131037,2018
31,1,1,13,131051,2018
62,1,2,13,131052,2018
22,1,1,13,131057,2018
51,1,1,13,131064,2018
58,1,1,13,131065,2018
56,1,1,13,131073,2018
69,1,1,13,131082,2018
36,1,1,13,131086,2018
70,1,1,13,131087,2018
32,1,2,13,131103,2018
70,1,1,13,131104,2018
65,1,1,13,131109,2018
80,1,1,13,131112,2018
55,1,1,13,131116,2018
46,1,2,13,131122,2018
38,1,1,13,131126,2018
51,1,1,13,131135,2018
10,1,1,13,131144,2018
52,1,1,13,131145,2018
18,3,1,13,131148,2018
74,1,1,13,131156,2018
27,1,1,13,131163,2018
51,2,1,13,131168,2018
48,1,1,13,131173,2018
57,1,1,13,131177,2018
51,1,1,13,131184,2018
39,1,1,13,131192,2018
34,1,1,13,131202,2018
38,1,1,13,131203,2018
29,1,2,13,131207,2018
37,1,2,13,131213,2018
27,1,1,13,131218,2018
51,1,1,13,131220,2018
43,1,1,13,131225,2018
25,1,2,13,131226,2018
37,1,1,13,131227,2018
32,1,1,13,131231,2018
73,1,1,13,131239,2018
25,1,1,13,131240,2018
74,1,1,13,131242,2018
49,1,1,13,131245,2018
23,1,1,13,131247,2018
41,1,1,13,131254,2018
35,1,2,13,131262,2018
76,1,1,13,131271,2018
28,1,1,13,131274,2018
70,1,1,13,131276,2018
44,1,1,13,131282,2018
70,1,1,13,131302,2018
59,1,1,13,131306,2018
39,1,2,13,131307,2018
66,1,1,13,131309,2018
32,1,2,13,131319,2018
47,1,1,13,131321,2018
18,1,1,13,131333,2018
36,1,2,13,131335,2018
42,1,1,13,131341,2018
48,1,1,13,131342,2018
61,1,1,13,131343,2018
38,1,1,13,131344,2018
39,1,2,13,131346,2018
28,1,1,13,131353,2018
52,1,1,13,131354,2018
60,1,1,13,131358,2018
34,1,1,13,131360,2018
58,1,2,13,131361,2018
40,1,1,13,131366,2018
50,1,1,13,131367,2018
39,1,1,13,131371,2018
57,1,1,13,131374,2018
998,1,1,13,131389,2018
34,1,2,13,131405,2018
62,1,1,13,131409,2018
56,1,1,13,131413,2018
28,1,1,13,131416,2018
57,1,2,13,131424,2018
41,1,1,13,131427,2018
35,1,1,15,150002,2018
70,1,2,15,150003,2018
20,1,1,15,150005,2018
57,1,1,15,150006,2018
58,1,1,15,150007,2018
35,1,1,15,150008,2018
86,1,2,15,150009,2018
56,1,1,15,150010,2018
54,2,2,15,150010,2018
21,1,1,15,150011,2018
23,2,1,15,150011,2018
38,1,2,15,150012,2018
72,1,1,15,150013,2018
66,1,1,15,150016,2018
50,1,1,15,150017,2018
48,1,1,15,150018,2018
74,1,1,15,150024,2018
17,1,2,15,150040,2018
60,1,1,15,150042,2018
47,1,2,15,150043,2018
76,1,1,15,150047,2018
69,3,2,15,150049,2018
49,1,1,15,150051,2018
37,1,2,15,150062,2018
40,1,2,15,150071,2018
64,1,1,15,150073,2018
71,1,1,15,150079,2018
55,1,2,15,150080,2018
76,1,1,15,150083,2018
76,1,1,15,150084,2018
37,1,1,15,150086,2018
83,1,1,15,150087,2018
73,1,1,15,150091,2018
76,1,1,15,150095,2018
26,1,1,15,150096,2018
70,1,1,15,150100,2018
38,1,1,15,150101,2018
78,1,1,15,150105,2018
45,1,2,15,150106,2018
70,1,1,15,150107,2018
85,1,1,15,150108,2018
25,1,1,15,150112,2018
56,1,1,16,160002,2018
72,1,1,16,160004,2018
20,1,1,16,160009,2018
36,1,2,16,160049,2018
57,1,2,16,160061,2018
60,1,1,16,160090,2018
60,1,1,16,160098,2018
38,1,2,16,160105,2018
23,1,1,16,160153,2018
83,1,2,16,160156,2018
26,1,2,16,160185,2018
58,1,1,16,160186,2018
17,1,1,16,160200,2018
44,1,2,16,160204,2018
39,1,2,16,160210,2018
20,2,1,16,160213,2018
3,1,2,16,160216,2018
36,1,1,17,170007,2018
68,1,2,17,170016,2018
26,1,1,17,170017,2018
50,1,1,17,170041,2018
43,1,2,17,170043,2018
49,1,2,17,170062,2018
47,1,1,17,170064,2018
76,1,1,17,170065,2018
40,1,2,17,170067,2018
47,1,1,17,170086,2018
60,1,1,17,170088,2018
30,1,1,17,170090,2018
75,1,1,17,170094,2018
42,1,2,17,170103,2018
50,1,1,17,170108,2018
78,1,1,17,170109,2018
50,1,1,17,170110,2018
47,1,1,17,170113,2018
38,1,1,17,170124,2018
76,1,1,17,170133,2018
39,1,1,17,170145,2018
58,1,2,17,170149,2018
50,1,1,17,170151,2018
32,1,2,17,170152,2018
37,1,2,17,170153,2018
37,1,1,17,170175,2018
66,1,1,17,170185,2018
63,1,2,17,170187,2018
37,1,1,17,170192,2018
30,1,1,17,170194,2018
52,1,2,17,170201,2018
57,1,1,17,170204,2018
55,1,2,17,170209,2018
64,1,1,17,170218,2018
67,1,2,17,170237,2018
56,1,1,17,170238,2018
24,1,1,17,170244,2018
26,2,2,17,170244,2018
57,1,1,17,170245,2018
56,1,2,17,170255,2018
2,1,1,17,170256,2018
24,1,1,17,170259,2018
83,1,1,17,170270,2018
25,1,1,17,170271,2018
44,1,1,17,170274,2018
46,1,1,17,170275,2018
22,1,2,17,170279,2018
27,1,1,17,170280,2018
42,1,1,17,170284,2018
47,1,2,17,170290,2018
17,1,1,17,170291,2018
56,2,2,17,170294,2018
69,1,1,17,170323,2018
38,1,1,17,170324,2018
60,1,1,17,170340,2018
47,1,1,17,170358,2018
26,1,1,17,170361,2018
51,1,1,17,170364,2018
21,1,2,17,170378,2018
58,1,2,17,170380,2018
9,1,1,17,170386,2018
22,1,1,17,170392,2018
47,1,1,17,170406,2018
21,1,1,17,170413,2018
51,1,1,17,170414,2018
35,1,1,17,170438,2018
70,1,1,17,170442,2018
52,1,2,17,170462,2018
5,1,2,17,170491,2018
64,1,1,17,170500,2018
20,1,2,17,170522,2018
41,1,1,17,170530,2018
81,1,2,17,170536,2018
72,1,1,17,170551,2018
26,1,2,17,170555,2018
61,1,1,17,170560,2018
50,1,1,17,170583,2018
57,2,1,17,170584,2018
34,1,1,17,170598,2018
27,1,1,17,170600,2018
23,1,1,17,170609,2018
65,1,1,17,170610,2018
69,1,1,17,170611,2018
50,1,2,17,170613,2018
66,1,1,17,170616,2018
5,1,1,17,170618,2018
5,1,1,17,170619,2018
38,1,1,17,170635,2018
18,1,1,17,170639,2018
55,1,1,17,170645,2018
63,1,1,17,170649,2018
64,1,1,17,170657,2018
58,1,1,17,170658,2018
47,1,1,17,170659,2018
27,1,1,17,170666,2018
34,1,1,17,170686,2018
52,1,2,17,170688,2018
44,1,1,17,170693,2018
78,1,2,17,170694,2018
39,1,1,17,170697,2018
37,1,1,17,170698,2018
22,1,1,17,170700,2018
22,1,1,17,170707,2018
998,1,2,17,170711,2018
71,1,1,17,170712,2018
47,1,1,17,170718,2018
45,1,1,17,170722,2018
41,1,1,17,170724,2018
40,1,1,17,170726,2018
63,1,2,17,170737,2018
23,1,1,17,170739,2018
55,1,1,17,170744,2018
87,1,2,17,170746,2018
93,1,2,17,170750,2018
18,1,1,17,170760,2018
73,1,1,17,170766,2018
46,1,2,17,170771,2018
53,1,2,17,170772,2018
67,1,1,17,170783,2018
67,1,1,17,170784,2018
74,1,2,17,170790,2018
25,1,1,17,170791,2018
13,1,1,17,170798,2018
48,1,1,17,170802,2018
60,1,2,17,170804,2018
52,1,1,17,170806,2018
31,1,1,17,170808,2018
53,1,1,17,170830,2018
50,1,2,17,170837,2018
54,1,1,17,170839,2018
86,1,1,17,170843,2018
30,1,1,17,170853,2018
79,1,2,17,170863,2018
71,1,2,17,170865,2018
67,1,1,17,170873,2018
46,1,1,17,170875,2018
59,1,1,17,170877,2018
61,1,2,17,170884,2018
38,1,1,17,170888,2018
68,1,1,17,170891,2018
27,1,2,17,170893,2018
59,1,1,17,170894,2018
24,1,2,17,170897,2018
31,1,1,17,170898,2018
23,1,1,17,170899,2018
16,1,2,17,170907,2018
65,1,1,17,170914,2018
75,1,1,17,170917,2018
59,1,1,17,170929,2018
23,1,2,17,170942,2018
52,1,1,17,170945,2018
72,1,1,17,170946,2018
45,1,1,17,170951,2018
51,1,1,17,170952,2018
55,1,2,17,170954,2018
61,1,1,17,170955,2018
50,1,1,17,170959,2018
59,1,1,17,170962,2018
35,1,2,17,170963,2018
54,1,1,17,170964,2018
999,1,2,17,170966,2018
37,1,1,17,170967,2018
63,1,1,17,170972,2018
55,1,1,17,170974,2018
38,1,1,17,170976,2018
95,1,2,17,170983,2018
57,1,2,18,180008,2018
76,1,1,18,180011,2018
77,1,1,18,180012,2018
61,1,1,18,180016,2018
80,1,1,18,180034,2018
70,1,2,18,180036,2018
18,1,1,18,180069,2018
46,1,1,18,180080,2018
40,1,1,18,180082,2018
60,1,1,18,180089,2018
47,1,1,18,180095,2018
58,2,1,18,180098,2018
30,2,1,18,180108,2018
26,1,1,18,180109,2018
54,2,1,18,180109,2018
17,1,1,18,180130,2018
21,1,1,18,180133,2018
58,1,2,18,180141,2018
86,1,2,18,180142,2018
37,1,1,18,180143,2018
34,1,1,18,180151,2018
31,1,1,18,180152,2018
41,1,1,18,180162,2018
34,1,1,18,180171,2018
83,1,1,18,180173,2018
51,1,2,18,180175,2018
22,1,1,18,180199,2018
60,1,2,18,180206,2018
43,1,1,18,180214,2018
45,1,1,18,180237,2018
67,1,1,18,180283,2018
7,1,1,18,180292,2018
63,1,1,18,180294,2018
23,1,1,18,180303,2018
50,1,2,18,180307,2018
50,1,1,18,180308,2018
24,1,1,18,180326,2018
27,1,1,18,180336,2018
46,1,1,18,180358,2018
75,1,2,18,180370,2018
17,1,2,18,180378,2018
37,1,1,18,180388,2018
23,1,1,18,180392,2018
50,2,1,18,180420,2018
61,3,2,18,180420,2018
32,1,1,18,180431,2018
58,2,1,18,180436,2018
53,1,1,18,180454,2018
66,1,1,18,180462,2018
54,1,1,18,180478,2018
10,1,2,18,180486,2018
14,3,2,18,180490,2018
14,5,2,18,180490,2018
16,6,1,18,180490,2018
15,8,2,18,180490,2018
54,1,1,18,180493,2018
34,1,1,18,180494,2018
47,1,1,18,180496,2018
22,1,1,18,180501,2018
80,1,2,18,180528,2018
49,1,2,18,180533,2018
30,1,2,18,180540,2018
21,1,2,18,180560,2018
24,1,1,18,180576,2018
30,1,2,18,180578,2018
45,1,1,18,180582,2018
57,1,1,18,180585,2018
26,1,1,18,180589,2018
72,1,1,18,180597,2018
25,1,1,18,180600,2018
75,1,1,18,180601,2018
22,1,2,18,180616,2018
43,1,1,18,180617,2018
63,1,2,18,180639,2018
50,1,1,18,180650,2018
64,1,1,18,180655,2018
28,1,1,18,180656,2018
11,1,2,18,180658,2018
6,2,1,18,180658,2018
6,3,1,18,180658,2018
71,1,2,18,180667,2018
32,2,1,18,180668,2018
60,1,1,18,180670,2018
50,1,2,18,180674,2018
30,1,1,18,180682,2018
58,1,1,18,180683,2018
66,1,1,18,180693,2018
75,1,2,18,180694,2018
65,1,1,18,180698,2018
55,1,2,18,180699,2018
91,1,1,18,180711,2018
4,1,2,18,180712,2018
29,1,2,18,180713,2018
47,1,2,18,180721,2018
19,1,2,18,180732,2018
45,1,1,18,180739,2018
56,1,2,18,180745,2018
63,1,2,18,180747,2018
52,1,1,18,180755,2018
25,2,1,18,180755,2018
53,1,1,18,180757,2018
69,1,1,18,180759,2018
42,1,1,18,180762,2018
26,1,1,18,180767,2018
44,1,1,18,180768,2018
62,1,2,18,180772,2018
27,1,1,18,180783,2018
84,1,2,18,180785,2018
76,1,1,18,180786,2018
16,1,1,18,180790,2018
40,1,2,18,180791,2018
44,1,1,18,180797,2018
47,1,1,18,180804,2018
63,1,1,18,180811,2018
52,1,1,19,190019,2018
33,1,1,19,190033,2018
29,1,1,19,190039,2018
23,1,1,19,190050,2018
61,1,1,19,190055,2018
70,1,1,19,190081,2018
9,1,1,19,190113,2018
52,1,2,19,190114,2018
20,1,2,19,190129,2018
70,1,2,19,190130,2018
23,1,2,19,190131,2018
89,1,1,19,190171,2018
85,1,1,19,190180,2018
56,1,1,19,190188,2018
46,2,1,19,190188,2018
81,1,1,19,190210,2018
39,1,2,19,190218,2018
70,1,1,19,190225,2018
52,1,2,19,190249,2018
45,1,1,19,190250,2018
78,1,1,19,190258,2018
62,1,2,19,190269,2018
49,1,2,20,200015,2018
35,1,1,20,200029,2018
57,1,1,20,200041,2018
60,1,2,20,200051,2018
22,1,2,20,200060,2018
35,1,1,20,200061,2018
87,1,1,20,200087,2018
67,1,1,20,200089,2018
2,1,2,20,200092,2018
27,1,1,20,200102,2018
20,1,1,20,200107,2018
35,1,2,20,200128,2018
56,1,1,20,200133,2018
17,1,2,20,200159,2018
21,1,1,20,200168,2018
21,1,1,20,200192,2018
83,1,2,20,200244,2018
41,1,1,20,200273,2018
56,1,1,20,200276,2018
2,1,2,20,200295,2018
48,1,1,20,200301,2018
53,1,1,20,200334,2018
77,1,1,20,200337,2018
26,1,1,20,200346,2018
71,1,1,20,200349,2018
33,1,1,20,200350,2018
31,1,2,20,200353,2018
21,1,1,20,200370,2018
57,1,1,21,210010,2018
28,1,1,21,210020,2018
18,1,2,21,210022,2018
28,1,1,21,210029,2018
49,1,1,21,210038,2018
56,1,2,21,210055,2018
55,1,1,21,210080,2018
45,1,1,21,210085,2018
55,1,1,21,210091,2018
58,1,1,21,210094,2018
48,1,1,21,210095,2018
67,1,1,21,210098,2018
88,1,1,21,210100,2018
34,1,1,21,210107,2018
32,1,1,21,210114,2018
46,1,2,21,210134,2018
77,1,1,21,210148,2018
27,1,1,21,210149,2018
52,1,1,21,210151,2018
39,1,2,21,210156,2018
56,2,1,21,210157,2018
65,1,1,21,210174,2018
3,1,1,21,210177,2018
31,1,1,21,210180,2018
7,1,1,21,210183,2018
69,1,1,21,210185,2018
30,1,1,21,210190,2018
28,1,2,21,210200,2018
53,1,1,21,210206,2018
45,1,1,21,210208,2018
59,1,1,21,210218,2018
46,1,1,21,210258,2018
85,1,2,21,210274,2018
50,1,1,21,210285,2018
29,1,2,21,210286,2018
39,1,1,21,210306,2018
38,1,1,21,210309,2018
24,1,2,21,210315,2018
73,1,2,21,210321,2018
56,1,1,21,210322,2018
91,1,1,21,210336,2018
62,1,1,21,210356,2018
40,1,1,21,210372,2018
64,1,1,21,210388,2018
20,1,1,21,210398,2018
60,1,2,21,210422,2018
73,1,1,21,210434,2018
62,1,1,21,210445,2018
39,1,1,21,210448,2018
4,1,1,21,210451,2018
34,1,1,21,210471,2018
76,1,1,21,210486,2018
21,1,2,21,210510,2018
