AGE,PER_NO,SEX,STATE,ST_CASE,YEAR
24,1,2,12,122296,2017
19,1,1,12,122299,2017
27,1,1,12,122300,2017
998,1,1,12,122305,2017
33,1,1,12,122306,2017
20,1,1,12,122311,2017
43,1,1,12,122318,2017
19,1,1,12,122319,2017
22,1,1,12,122320,2017
27,1,1,12,122322,2017
59,1,1,12,122324,2017
42,1,2,12,122329,2017
57,1,1,12,122331,2017
79,1,2,12,122334,2017
81,1,1,12,122340,2017
58,1,1,12,122341,2017
74,1,1,12,122347,2017
61,2,1,12,122348,2017
53,1,2,12,122349,2017
85,1,1,12,122350,2017
39,1,1,12,122354,2017
27,1,1,12,122356,2017
56,1,1,12,122360,2017
64,1,1,12,122362,2017
46,1,1,12,122370,2017
46,1,1,12,122372,2017
31,1,1,12,122381,2017
65,1,1,12,122385,2017
82,1,1,12,122388,2017
38,1,1,12,122409,2017
63,1,2,12,122412,2017
52,1,1,12,122414,2017
46,1,2,12,122416,2017
28,1,2,12,122418,2017
23,2,2,12,122418,2017
28,1,1,12,122430,2017
27,1,1,12,122431,2017
31,1,1,12,122440,2017
62,1,1,12,122441,2017
80,1,2,12,122445,2017
70,1,1,12,122447,2017
29,1,2,12,122451,2017
33,1,2,12,122453,2017
998,1,1,12,122457,2017
61,1,1,12,122459,2017
74,1,2,12,122464,2017
19,1,1,12,122465,2017
19,1,1,12,122469,2017
69,1,1,12,122470,2017
37,1,2,12,122480,2017
63,1,1,12,122485,2017
25,1,2,12,122492,2017
44,1,1,12,122496,2017
50,1,2,12,122502,2017
60,1,1,12,122504,2017
54,1,1,12,122507,2017
998,1,2,12,122510,2017
999,1,9,12,122511,2017
53,1,2,12,122519,2017
78,1,1,12,122525,2017
52,1,1,12,122530,2017
58,1,1,12,122535,2017
79,1,1,12,122539,2017
61,1,1,12,122543,2017
56,1,1,12,122544,2017
15,1,1,12,122553,2017
58,1,1,12,122561,2017
47,1,1,12,122562,2017
61,1,1,12,122569,2017
998,1,1,12,122570,2017
69,1,1,12,122572,2017
44,1,1,12,122574,2017
75,1,2,12,122581,2017
57,1,1,12,122587,2017
998,1,1,12,122588,2017
19,1,2,12,122593,2017
64,1,1,12,122599,2017
63,1,1,12,122605,2017
61,1,1,12,122607,2017
48,1,1,12,122611,2017
56,1,1,12,122628,2017
72,1,1,12,122629,2017
55,1,1,12,122630,2017
55,1,1,12,122636,2017
54,1,1,12,122637,2017
40,1,1,12,122641,2017
67,1,2,12,122648,2017
56,1,1,12,122653,2017
51,1,1,12,122655,2017
24,1,1,12,122656,2017
84,1,1,12,122661,2017
59,1,1,12,122664,2017
34,1,2,12,122669,2017
24,1,1,12,122678,2017
71,1,1,12,122684,2017
54,1,2,12,122690,2017
43,1,1,12,122691,2017
10,1,1,12,122693,2017
11,1,1,12,122703,2017
44,1,1,12,122707,2017
49,1,2,12,122709,2017
63,1,1,12,122713,2017
11,1,1,12,122717,2017
54,1,2,12,122722,2017
60,1,1,12,122724,2017
26,1,1,12,122725,2017
86,1,1,12,122738,2017
28,1,1,12,122743,2017
14,1,2,12,122746,2017
15,2,2,12,122746,2017
55,1,1,12,122747,2017
52,1,1,12,122753,2017
24,2,2,12,122758,2017
74,1,1,12,122763,2017
73,1,2,12,122769,2017
998,1,1,12,122773,2017
73,1,1,12,122775,2017
998,1,9,12,122782,2017
998,1,1,12,122793,2017
998,1,1,12,122796,2017
23,1,1,12,122799,2017
58,1,1,12,122805,2017
998,1,9,12,122808,2017
23,1,2,12,122814,2017
36,1,2,12,122816,2017
63,1,1,12,122817,2017
65,1,1,12,122819,2017
1,1,1,12,122832,2017
17,1,1,12,122835,2017
69,1,2,12,122843,2017
43,1,1,12,122844,2017
47,1,1,12,122853,2017
30,1,2,12,122856,2017
73,1,1,12,122862,2017
26,1,2,12,122866,2017
35,1,2,12,122874,2017
77,1,1,12,122875,2017
71,1,1,12,122891,2017
41,1,2,12,122899,2017
48,1,1,12,122901,2017
76,1,2,12,122903,2017
29,1,1,12,122904,2017
44,1,2,12,122910,2017
998,1,1,12,122918,2017
998,1,9,12,122923,2017
29,1,2,12,122925,2017
43,1,1,12,122932,2017
50,1,1,12,122934,2017
998,1,9,12,122941,2017
33,1,2,12,122942,2017
31,1,1,12,122950,2017
78,1,2,12,122964,2017
70,1,1,12,122970,2017
43,1,1,12,122977,2017
53,1,1,12,122981,2017
998,1,9,12,122984,2017
97,1,1,12,122992,2017
53,1,1,12,122994,2017
53,1,1,12,123000,2017
26,1,2,12,123001,2017
77,1,2,12,123008,2017
60,1,1,12,123009,2017
24,1,2,12,123011,2017
40,1,2,12,123020,2017
33,1,2,12,123024,2017
60,1,2,12,123029,2017
73,1,2,12,123037,2017
34,1,2,12,123038,2017
27,1,1,12,123040,2017
53,1,2,12,123041,2017
59,1,1,12,123047,2017
14,1,2,12,123048,2017
25,1,1,12,123051,2017
43,1,1,12,123055,2017
29,1,2,12,123056,2017
59,1,1,12,123058,2017
998,1,1,12,123060,2017
33,1,1,12,123061,2017
35,1,2,12,123062,2017
70,1,1,12,123063,2017
74,1,1,12,123073,2017
58,1,1,12,123076,2017
50,1,2,12,123078,2017
8,1,1,12,123080,2017
55,1,1,12,123110,2017
37,1,1,12,123114,2017
34,1,1,13,130011,2017
32,1,1,13,130013,2017
33,1,1,13,130014,2017
44,1,1,13,130016,2017
46,1,1,13,130023,2017
58,1,1,13,130037,2017
66,1,1,13,130041,2017
80,1,1,13,130045,2017
41,1,1,13,130050,2017
57,1,1,13,130059,2017
47,1,1,13,130063,2017
33,1,1,13,130068,2017
32,1,1,13,130073,2017
55,1,1,13,130078,2017
39,1,1,13,130084,2017
27,1,1,13,130087,2017
53,1,1,13,130093,2017
24,1,1,13,130094,2017
16,2,1,13,130107,2017
48,1,1,13,130110,2017
59,1,1,13,130114,2017
39,1,1,13,130115,2017
57,1,1,13,130129,2017
18,1,1,13,130136,2017
48,1,2,13,130138,2017
53,1,1,13,130153,2017
49,1,2,13,130158,2017
63,1,1,13,130162,2017
76,1,2,13,130167,2017
55,1,1,13,130173,2017
42,1,1,13,130188,2017
59,1,2,13,130190,2017
60,1,1,13,130200,2017
51,1,1,13,130204,2017
24,1,1,13,130213,2017
18,1,1,13,130215,2017
62,1,1,13,130219,2017
41,1,2,13,130220,2017
29,1,1,13,130224,2017
39,1,1,13,130234,2017
35,1,2,13,130235,2017
30,1,1,13,130256,2017
23,1,1,13,130257,2017
49,1,1,13,130266,2017
38,1,1,13,130269,2017
27,1,1,13,130273,2017
61,1,2,13,130279,2017
43,1,1,13,130282,2017
25,1,1,13,130290,2017
63,1,2,13,130294,2017
1,1,2,13,130297,2017
34,1,2,13,130313,2017
41,1,2,13,130314,2017
53,1,1,13,130318,2017
52,1,1,13,130324,2017
49,1,1,13,130330,2017
52,1,1,13,130333,2017
57,1,1,13,130341,2017
56,1,1,13,130356,2017
48,1,1,13,130358,2017
41,1,1,13,130359,2017
71,1,1,13,130360,2017
17,1,1,13,130367,2017
48,1,2,13,130369,2017
8,1,1,13,130377,2017
59,1,2,13,130379,2017
49,1,2,13,130388,2017
82,1,1,13,130400,2017
53,1,1,13,130412,2017
43,1,2,13,130430,2017
71,1,2,13,130444,2017
52,1,1,13,130445,2017
45,1,1,13,130460,2017
18,1,2,13,130462,2017
53,1,1,13,130464,2017
19,1,2,13,130479,2017
28,1,1,13,130487,2017
19,2,1,13,130487,2017
54,1,1,13,130491,2017
48,1,1,13,130509,2017
46,1,1,13,130514,2017
65,1,1,13,130524,2017
23,1,1,13,130528,2017
26,1,1,13,130554,2017
54,1,1,13,130566,2017
4,1,1,13,130567,2017
64,1,1,13,130579,2017
78,1,2,13,130584,2017
52,1,1,13,130585,2017
55,1,1,13,130593,2017
58,1,1,13,130615,2017
52,1,1,13,130627,2017
51,1,2,13,130636,2017
16,1,2,13,130670,2017
79,1,1,13,130673,2017
47,1,2,13,130701,2017
28,1,2,13,130703,2017
59,1,1,13,130707,2017
64,1,2,13,130723,2017
30,1,1,13,130724,2017
68,1,1,13,130727,2017
43,1,2,13,130730,2017
49,1,2,13,130741,2017
42,1,2,13,130756,2017
62,1,1,13,130762,2017
999,1,1,13,130764,2017
79,1,1,13,130781,2017
10,1,2,13,130785,2017
22,1,1,13,130790,2017
51,1,1,13,130791,2017
66,1,2,13,130803,2017
29,1,1,13,130804,2017
53,1,1,13,130806,2017
38,1,1,13,130808,2017
51,1,2,13,130812,2017
55,1,1,13,130814,2017
25,1,1,13,130817,2017
26,1,1,13,130838,2017
61,1,1,13,130840,2017
44,1,1,13,130844,2017
24,1,1,13,130847,2017
22,1,2,13,130849,2017
46,1,2,13,130850,2017
22,1,1,13,130856,2017
77,1,2,13,130874,2017
84,2,1,13,130874,2017
20,1,1,13,130875,2017
54,1,1,13,130881,2017
68,1,2,13,130885,2017
83,1,1,13,130890,2017
19,1,2,13,130901,2017
48,1,2,13,130902,2017
45,1,1,13,130904,2017
35,1,1,13,130907,2017
66,3,2,13,130908,2017
40,1,1,13,130911,2017
56,1,1,13,130915,2017
40,1,2,13,130929,2017
35,1,1,13,130932,2017
45,1,1,13,130945,2017
44,1,1,13,130953,2017
44,1,1,13,130956,2017
36,1,2,13,130960,2017
59,1,2,13,130961,2017
50,1,1,13,130962,2017
58,1,1,13,130969,2017
31,1,1,13,130972,2017
69,1,1,13,130975,2017
37,1,1,13,130978,2017
61,1,1,13,130985,2017
18,1,1,13,130990,2017
0,1,2,13,130992,2017
28,2,2,13,130992,2017
61,3,2,13,130992,2017
29,1,1,13,130998,2017
27,1,2,13,130999,2017
51,1,2,13,131004,2017
58,1,2,13,131009,2017
77,1,1,13,131011,2017
25,1,2,13,131015,2017
18,1,2,13,131024,2017
46,1,2,13,131027,2017
31,1,1,13,131037,2017
63,1,1,13,131041,2017
33,1,1,13,131042,2017
30,1,2,13,131043,2017
29,1,1,13,131046,2017
33,1,1,13,131050,2017
19,1,1,13,131052,2017
39,1,1,13,131053,2017
68,1,2,13,131054,2017
53,1,1,13,131060,2017
26,1,1,13,131066,2017
53,1,1,13,131068,2017
26,1,1,13,131072,2017
81,1,2,13,131073,2017
36,1,1,13,131074,2017
54,1,1,13,131077,2017
53,2,2,13,131077,2017
32,1,1,13,131082,2017
21,1,1,13,131083,2017
64,1,1,13,131084,2017
67,1,1,13,131094,2017
77,1,1,13,131098,2017
78,1,2,13,131101,2017
17,1,1,13,131107,2017
24,1,1,13,131109,2017
60,1,1,13,131115,2017
80,1,1,13,131119,2017
66,1,2,13,131132,2017
55,1,1,13,131140,2017
67,1,2,13,131153,2017
4,1,1,13,131157,2017
40,1,1,13,131161,2017
21,1,1,13,131167,2017
23,1,1,13,131173,2017
63,1,1,13,131175,2017
66,1,1,13,131177,2017
16,1,1,13,131178,2017
66,1,1,13,131183,2017
8,1,1,13,131194,2017
59,1,1,13,131197,2017
60,1,1,13,131214,2017
77,1,1,13,131215,2017
78,1,1,13,131219,2017
65,1,2,13,131225,2017
41,1,1,13,131227,2017
17,1,1,13,131228,2017
62,1,2,13,131229,2017
61,1,1,13,131242,2017
52,1,1,13,131243,2017
40,1,1,13,131249,2017
30,1,1,13,131252,2017
19,1,1,13,131253,2017
60,1,1,13,131261,2017
47,1,2,13,131271,2017
46,1,1,13,131274,2017
20,1,1,13,131276,2017
52,1,1,13,131277,2017
32,1,2,13,131278,2017
83,1,1,13,131283,2017
47,1,2,13,131285,2017
47,1,1,13,131288,2017
50,1,1,13,131295,2017
63,1,1,13,131304,2017
26,1,2,13,131306,2017
30,1,1,13,131308,2017
27,1,2,13,131311,2017
86,1,2,13,131318,2017
64,1,2,13,131323,2017
80,1,2,13,131324,2017
28,1,2,13,131332,2017
22,1,2,13,131335,2017
22,1,1,13,131339,2017
62,1,1,13,131346,2017
54,1,2,13,131347,2017
22,1,1,13,131348,2017
62,1,1,13,131368,2017
60,1,1,13,131377,2017
48,1,1,13,131378,2017
32,1,1,13,131381,2017
70,1,1,13,131386,2017
35,1,1,13,131392,2017
56,1,1,13,131401,2017
5,2,2,13,131402,2017
20,1,1,13,131403,2017
57,1,1,13,131409,2017
17,1,1,13,131411,2017
5,2,1,13,131414,2017
34,1,1,13,131415,2017
59,1,1,13,131421,2017
56,1,2,13,131435,2017
27,1,2,13,131444,2017
65,1,2,15,150011,2017
25,1,1,15,150056,2017
69,1,1,15,150060,2017
17,1,2,15,150061,2017
54,1,1,15,150072,2017
86,1,2,15,150083,2017
66,1,1,15,150084,2017
64,1,2,15,150085,2017
43,1,1,15,150086,2017
57,1,1,15,150087,2017
54,1,1,15,150089,2017
61,1,1,15,150093,2017
73,1,2,15,150095,2017
50,1,1,15,150097,2017
37,1,1,16,160001,2017
61,1,1,16,160006,2017
44,1,1,16,160015,2017
44,1,1,16,160051,2017
57,1,2,16,160065,2017
36,1,2,16,160066,2017
36,1,2,16,160139,2017
26,1,1,16,160141,2017
33,1,2,16,160169,2017
51,1,1,16,160174,2017
75,1,1,16,160180,2017
60,1,1,16,160202,2017
68,1,2,16,160209,2017
24,1,2,16,160217,2017
67,1,2,16,160222,2017
59,1,1,17,170012,2017
21,1,2,17,170017,2017
24,1,1,17,170023,2017
54,1,1,17,170035,2017
84,1,2,17,170042,2017
37,1,2,17,170043,2017
61,1,1,17,170044,2017
66,1,2,17,170048,2017
64,1,1,17,170055,2017
77,1,2,17,170058,2017
64,1,1,17,170061,2017
54,1,1,17,170065,2017
75,1,1,17,170071,2017
18,1,2,17,170079,2017
27,1,2,17,170091,2017
13,1,1,17,170097,2017
52,1,1,17,170102,2017
26,1,1,17,170103,2017
29,1,1,17,170110,2017
43,1,1,17,170112,2017
30,1,1,17,170115,2017
42,1,1,17,170123,2017
35,1,2,17,170124,2017
80,1,1,17,170135,2017
83,1,2,17,170138,2017
34,1,1,17,170141,2017
53,1,1,17,170142,2017
36,1,1,17,170144,2017
59,1,2,17,170155,2017
85,1,1,17,170166,2017
56,1,1,17,170184,2017
43,1,1,17,170185,2017
50,1,1,17,170186,2017
70,1,1,17,170199,2017
52,1,2,17,170216,2017
50,1,1,17,170217,2017
45,1,2,17,170220,2017
5,1,1,17,170226,2017
28,2,1,17,170256,2017
51,1,2,17,170261,2017
76,1,2,17,170294,2017
28,1,1,17,170302,2017
67,1,1,17,170306,2017
54,1,1,17,170308,2017
59,1,2,17,170322,2017
22,1,2,17,170328,2017
62,1,2,17,170340,2017
48,1,1,17,170344,2017
28,1,1,17,170346,2017
13,1,1,17,170348,2017
40,1,1,17,170352,2017
73,1,1,17,170355,2017
58,1,2,17,170356,2017
74,1,1,17,170359,2017
94,1,1,17,170361,2017
6,1,1,17,170384,2017
58,2,2,17,170400,2017
63,1,1,17,170416,2017
21,1,1,17,170424,2017
27,1,1,17,170452,2017
67,1,1,17,170458,2017
42,1,2,17,170464,2017
39,1,1,17,170468,2017
39,1,1,17,170469,2017
33,1,1,17,170471,2017
27,1,2,17,170486,2017
51,1,1,17,170494,2017
63,1,1,17,170501,2017
53,1,1,17,170506,2017
91,1,1,17,170514,2017
55,1,1,17,170521,2017
45,1,1,17,170529,2017
63,1,1,17,170535,2017
42,1,1,17,170540,2017
64,1,1,17,170552,2017
41,1,2,17,170561,2017
76,1,2,17,170578,2017
34,1,2,17,170581,2017
62,1,2,17,170586,2017
39,1,2,17,170589,2017
25,1,1,17,170597,2017
55,1,2,17,170620,2017
45,1,1,17,170625,2017
72,1,1,17,170633,2017
23,1,2,17,170661,2017
23,1,1,17,170666,2017
69,1,2,17,170700,2017
26,1,2,17,170714,2017
75,1,2,17,170720,2017
76,1,1,17,170723,2017
48,1,1,17,170732,2017
50,1,2,17,170745,2017
26,1,2,17,170755,2017
53,1,1,17,170766,2017
62,1,1,17,170767,2017
43,1,1,17,170770,2017
57,1,1,17,170772,2017
34,1,1,17,170777,2017
67,1,1,17,170779,2017
60,1,1,17,170782,2017
36,1,2,17,170784,2017
61,1,1,17,170786,2017
63,1,2,17,170799,2017
45,1,1,17,170811,2017
69,1,2,17,170818,2017
45,1,2,17,170819,2017
89,1,1,17,170821,2017
50,1,2,17,170823,2017
79,1,1,17,170824,2017
13,1,1,17,170828,2017
40,1,1,17,170834,2017
31,1,1,17,170838,2017
56,1,1,17,170850,2017
35,1,2,17,170858,2017
26,1,1,17,170877,2017
14,1,1,17,170880,2017
45,1,1,17,170885,2017
23,1,1,17,170891,2017
30,1,1,17,170918,2017
87,1,1,17,170919,2017
24,1,1,17,170921,2017
36,1,1,17,170922,2017
71,1,1,17,170928,2017
68,1,1,17,170930,2017
57,1,1,17,170934,2017
52,1,1,17,170935,2017
90,1,2,17,170940,2017
43,1,2,17,170948,2017
22,1,2,17,170950,2017
62,1,1,17,170956,2017
70,1,2,17,170960,2017
57,1,2,17,170971,2017
67,1,1,17,170972,2017
28,1,1,17,170973,2017
69,1,1,17,170975,2017
62,1,1,17,170981,2017
94,1,1,17,170986,2017
998,1,2,17,171002,2017
51,1,1,17,171003,2017
76,1,2,17,171011,2017
54,1,1,17,171035,2017
37,1,1,17,171038,2017
34,1,1,17,171039,2017
47,1,2,17,171040,2017
18,1,1,17,171041,2017
49,1,1,17,171043,2017
2,1,1,17,171044,2017
55,1,2,18,180002,2017
50,1,2,18,180003,2017
45,1,1,18,180004,2017
47,1,1,18,180007,2017
50,1,1,18,180010,2017
52,1,1,18,180021,2017
40,1,1,18,180029,2017
11,1,1,18,180032,2017
65,1,1,18,180058,2017
49,1,1,18,180069,2017
15,1,1,18,180073,2017
69,1,2,18,180083,2017
35,1,2,18,180084,2017
26,1,1,18,180088,2017
23,1,1,18,180091,2017
48,1,1,18,180093,2017
18,1,1,18,180096,2017
85,1,1,18,180098,2017
36,1,1,18,180115,2017
63,1,2,18,180119,2017
88,1,1,18,180121,2017
55,1,1,18,180122,2017
29,1,1,18,180126,2017
34,1,1,18,180130,2017
53,1,2,18,180131,2017
83,1,1,18,180135,2017
49,1,1,18,180137,2017
30,1,1,18,180151,2017
47,1,1,18,180157,2017
37,1,1,18,180164,2017
53,1,1,18,180166,2017
49,1,1,18,180175,2017
59,1,1,18,180177,2017
38,1,1,18,180195,2017
59,1,2,18,180218,2017
33,1,2,18,180225,2017
54,1,2,18,180228,2017
25,1,2,18,180229,2017
24,1,1,18,180235,2017
90,1,2,18,180246,2017
60,1,1,18,180263,2017
42,1,2,18,180269,2017
41,1,1,18,180294,2017
3,1,1,18,180297,2017
63,1,1,18,180301,2017
30,1,1,18,180302,2017
73,1,2,18,180323,2017
28,1,1,18,180327,2017
15,1,1,18,180337,2017
18,1,1,18,180338,2017
48,1,1,18,180347,2017
68,1,1,18,180358,2017
20,3,1,18,180360,2017
27,1,1,18,180361,2017
2,1,2,18,180368,2017
48,1,1,18,180382,2017
48,1,1,18,180403,2017
53,1,1,18,180404,2017
59,1,1,18,180407,2017
62,1,1,18,180424,2017
39,1,2,18,180441,2017
86,1,1,18,180453,2017
56,1,2,18,180474,2017
5,1,2,18,180483,2017
50,3,2,18,180497,2017
16,1,2,18,180545,2017
0,2,2,18,180546,2017
22,3,1,18,180546,2017
11,4,2,18,180546,2017
24,1,1,18,180547,2017
58,1,1,18,180567,2017
28,1,1,18,180576,2017
59,1,2,18,180593,2017
29,1,1,18,180594,2017
18,1,2,18,180606,2017
27,1,2,18,180627,2017
82,1,1,18,180630,2017
64,1,1,18,180634,2017
78,1,1,18,180658,2017
44,1,1,18,180661,2017
46,1,1,18,180666,2017
69,1,1,18,180667,2017
53,1,2,18,180672,2017
46,1,1,18,180684,2017
59,1,1,18,180689,2017
60,1,2,18,180691,2017
30,1,1,18,180704,2017
11,1,1,18,180748,2017
44,1,1,18,180753,2017
39,1,1,18,180755,2017
69,1,2,18,180757,2017
22,1,1,18,180759,2017
27,1,1,18,180765,2017
53,1,2,18,180769,2017
78,1,2,18,180772,2017
56,1,2,18,180773,2017
81,1,1,18,180824,2017
29,1,1,18,180830,2017
42,1,2,18,180833,2017
69,1,1,18,180847,2017
19,1,1,18,180851,2017
88,1,1,19,190018,2017
71,1,1,19,190020,2017
34,1,1,19,190033,2017
41,1,1,19,190046,2017
51,1,1,19,190056,2017
45,1,2,19,190067,2017
16,1,1,19,190073,2017
48,1,2,19,190109,2017
63,1,1,19,190118,2017
62,1,2,19,190158,2017
27,1,1,19,190180,2017
58,1,2,19,190212,2017
53,1,1,19,190216,2017
46,1,2,19,190221,2017
18,1,1,19,190229,2017
57,1,2,19,190234,2017
53,1,1,19,190236,2017
90,1,1,19,190239,2017
43,1,1,19,190247,2017
50,1,2,19,190269,2017
85,1,2,19,190303,2017
53,1,1,19,190306,2017
59,1,1,19,190307,2017
84,1,2,20,200008,2017
57,1,2,20,200032,2017
35,1,1,20,200054,2017
78,1,1,20,200065,2017
11,2,1,20,200077,2017
57,1,1,20,200093,2017
6,1,1,20,200104,2017
47,1,2,20,200133,2017
39,1,2,20,200137,2017
54,1,2,20,200139,2017
22,1,1,20,200172,2017
77,1,1,20,200194,2017
36,1,1,20,200201,2017
47,1,1,20,200207,2017
86,1,1,20,200238,2017
66,2,1,20,200238,2017
78,1,2,20,200254,2017
74,1,1,20,200268,2017
52,1,1,20,200287,2017
45,1,1,20,200296,2017
85,1,1,20,200311,2017
64,1,1,20,200319,2017
45,1,1,20,200334,2017
47,1,1,20,200337,2017
32,1,1,20,200338,2017
78,1,1,20,200342,2017
57,1,1,20,200350,2017
26,1,1,20,200355,2017
25,1,2,20,200363,2017
79,1,2,20,200367,2017
76,1,1,20,200384,2017
65,1,1,20,200400,2017
27,1,2,20,200409,2017
55,1,1,21,210009,2017
25,1,1,21,210016,2017
20,1,1,21,210017,2017
49,1,1,21,210022,2017
45,2,2,21,210022,2017
3,1,1,21,210024,2017
39,1,1,21,210025,2017
51,1,1,21,210030,2017
17,1,2,21,210052,2017
46,1,1,21,210058,2017
20,1,1,21,210062,2017
22,1,2,21,210068,2017
61,1,1,21,210073,2017
34,1,1,21,210081,2017
57,1,1,21,210090,2017
32,1,2,21,210092,2017
37,1,1,21,210094,2017
41,1,1,21,210097,2017
19,1,1,21,210120,2017
42,1,2,21,210139,2017
37,1,2,21,210168,2017
53,1,1,21,210175,2017
49,1,1,21,210176,2017
38,1,1,21,210179,2017
69,1,1,21,210182,2017
75,1,1,21,210183,2017
35,1,2,21,210185,2017
49,1,2,21,210196,2017
40,1,1,21,210230,2017
17,1,2,21,210237,2017
54,1,1,21,210245,2017
19,1,1,21,210256,2017
73,1,2,21,210265,2017
75,1,2,21,210292,2017
33,1,1,21,210295,2017
52,1,2,21,210308,2017
56,1,1,21,210339,2017
87,1,1,21,210351,2017
59,1,1,21,210355,2017
1,1,1,21,210363,2017
50,1,1,21,210370,2017
60,1,1,21,210376,2017
19,1,1,21,210382,2017
46,1,1,21,210399,2017
23,1,1,21,210400,2017
61,1,2,21,210403,2017
23,2,2,21,210410,2017
59,1,1,21,210412,2017
28,1,1,21,210415,2017
38,1,1,21,210421,2017
57,1,1,21,210439,2017
27,1,1,21,210452,2017
44,1,1,21,210465,2017
36,1,1,21,210467,2017
47,1,1,21,210491,2017
38,1,1,21,210493,2017
37,1,1,21,210505,2017
40,1,1,21,210521,2017
48,1,1,21,210522,2017
44,1,1,21,210527,2017
50,1,1,21,210530,2017
83,1,1,21,210543,2017
51,1,1,21,210544,2017
22,1,1,21,210552,2017
64,1,1,21,210559,2017
34,1,1,21,210578,2017
66,1,2,21,210584,2017
41,1,1,21,210585,2017
57,1,1,21,210601,2017
38,1,1,21,210604,2017
55,1,1,21,210618,2017
32,1,1,21,210633,2017
23,1,1,21,210638,2017
78,1,1,21,210647,2017
38,1,1,21,210657,2017
17,1,1,21,210668,2017
73,1,2,21,210672,2017
35,1,1,21,210685,2017
62,1,1,21,210690,2017
81,1,2,21,210692,2017
25,1,1,21,210698,2017
68,1,1,21,210710,2017
86,1,2,21,210719,2017
20,1,2,22,220003,2017
39,1,1,22,220012,2017
61,1,2,22,220015,2017
43,2,2,22,220018,2017
20,1,2,22,220019,2017
4,1,2,22,220026,2017
53,1,2,22,220028,2017
67,1,1,22,220032,2017
44,1,1,22,220034,2017
66,1,1,22,220036,2017
1,1,2,22,220038,2017
74,1,1,22,220041,2017
17,1,1,22,220047,2017
59,1,1,22,220056,2017
45,1,1,22,220058,2017
16,1,1,22,220087,2017
14,2,2,22,220087,2017
20,3,1,22,220087,2017
66,1,2,22,220092,2017
14,1,1,22,220096,2017
53,1,1,22,220098,2017
42,1,2,22,220117,2017
51,1,1,22,220122,2017
30,1,1,22,220128,2017
95,1,1,22,220132,2017
64,1,2,22,220140,2017
33,1,2,22,220143,2017
48,1,2,22,220146,2017
14,1,1,22,220156,2017
35,1,1,22,220157,2017
71,1,1,22,220165,2017
17,1,1,22,220166,2017
1,1,2,22,220171,2017
48,1,1,22,220173,2017
1,1,2,22,220175,2017
58,1,1,22,220181,2017
49,1,2,22,220187,2017
20,1,1,22,220189,2017
21,2,1,22,220193,2017
51,1,1,22,220194,2017
46,1,1,22,220198,2017
59,1,1,22,220200,2017
56,1,1,22,220204,2017
25,1,1,22,220222,2017
53,1,1,22,220228,2017
34,1,1,22,220230,2017
34,1,1,22,220235,2017
48,1,1,22,220242,2017
58,1,1,22,220246,2017
43,1,1,22,220257,2017
55,1,2,22,220262,2017
48,3,2,22,220270,2017
21,1,1,22,220271,2017
53,1,1,22,220273,2017
12,1,1,22,220278,2017
33,1,2,22,220281,2017
57,1,2,22,220287,2017
28,1,1,22,220295,2017
59,1,1,22,220310,2017
51,1,1,22,220312,2017
63,1,1,22,220322,2017
33,1,1,22,220344,2017
35,1,2,22,220351,2017
34,1,1,22,220366,2017
60,1,1,22,220367,2017
16,1,1,22,220368,2017
53,1,2,22,220384,2017
17,1,2,22,220398,2017
33,1,2,22,220403,2017
2,1,1,22,220408,2017
34,1,2,22,220410,2017
58,1,1,22,220419,2017
63,1,1,22,220466,2017
20,1,1,22,220482,2017
26,1,1,22,220491,2017
34,1,1,22,220492,2017
37,1,1,22,220498,2017
20,1,2,22,220501,2017
39,1,1,22,220520,2017
35,1,1,22,220523,2017
20,1,2,22,220534,2017
60,1,1,22,220535,2017
4,1,1,22,220543,2017
81,1,1,22,220556,2017
41,1,2,22,220557,2017
27,1,1,22,220559,2017
36,1,1,22,220560,2017
45,1,2,22,220566,2017
69,1,1,22,220572,2017
29,1,1,22,220582,2017
42,1,1,22,220583,2017
82,1,1,22,220584,2017
45,1,1,22,220588,2017
36,2,2,22,220590,2017
22,1,1,22,220591,2017
50,1,1,22,220592,2017
64,1,2,22,220610,2017
51,1,2,22,220621,2017
25,1,1,22,220635,2017
29,1,2,22,220644,2017
37,1,2,22,220646,2017
60,1,1,22,220654,2017
68,1,2,22,220671,2017
67,1,1,22,220682,2017
998,1,1,22,220692,2017
32,1,1,22,220693,2017
56,1,1,22,220694,2017
79,1,1,22,220702,2017
5,1,1,22,220709,2017
58,1,1,22,220713,2017
42,1,1,22,220716,2017
42,1,2,22,220717,2017
51,1,1,22,220719,2017
34,1,1,22,220723,2017
76,1,1,22,220725,2017
27,1,1,23,230002,2017
81,1,1,23,230003,2017
54,1,1,23,230011,2017
20,1,1,23,230020,2017
1,1,1,23,230043,2017
24,1,1,23,230065,2017
55,1,1,23,230073,2017
31,2,1,23,230073,2017
83,1,1,23,230082,2017
41,1,1,23,230093,2017
76,1,2,23,230108,2017
51,1,2,23,230112,2017
47,1,1,23,230113,2017
84,1,2,23,230126,2017
42,1,2,23,230131,2017
37,1,1,23,230132,2017
90,1,1,23,230138,2017
57,1,1,23,230145,2017
81,1,1,23,230155,2017
48,1,1,23,230157,2017
61,1,1,24,240001,2017
10,1,1,24,240011,2017
58,1,1,24,240013,2017
30,1,1,24,240015,2017
61,1,1,24,240019,2017
82,1,2,24,240020,2017
15,1,1,24,240024,2017
