A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450860,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450861,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450862,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450863,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450864,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450865,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450866,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,45,South Carolina,450867,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,45,South Carolina,450868,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450869,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450870,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450871,2018
3,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,45,South Carolina,450872,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,45,South Carolina,450873,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,45,South Carolina,450874,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,45,South Carolina,450875,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450876,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,45,South Carolina,450877,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450878,2018
3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450879,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450880,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450881,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450882,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450883,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450884,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450885,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,45,South Carolina,450886,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450887,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450888,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450889,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450890,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450892,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450893,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450894,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,0,45,South Carolina,450895,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450896,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450897,2018
2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450898,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450899,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450900,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450901,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450902,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450903,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450904,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450905,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450906,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,45,South Carolina,450907,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450908,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,45,South Carolina,450909,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450910,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450911,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450912,2018
2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,0,45,South Carolina,450913,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450914,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450915,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450916,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,45,South Carolina,450917,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450918,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450919,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450920,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,3,1,0,45,South Carolina,450921,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450922,2018
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450923,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450924,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450925,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450926,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450927,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450928,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,45,South Carolina,450929,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450930,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450931,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450932,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450933,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,45,South Carolina,450934,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450935,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,45,South Carolina,450936,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450937,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,45,South Carolina,450938,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450939,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450940,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450941,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450942,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450943,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450944,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450945,2018
1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450946,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450947,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450948,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450949,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450950,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,45,South Carolina,450951,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450952,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450953,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450954,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450955,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450956,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450957,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450958,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450959,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450961,2018
1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,0,45,South Carolina,450962,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450963,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450964,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450965,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450966,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,45,South Carolina,450967,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,0,45,South Carolina,450968,2018
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450969,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450970,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,45,South Carolina,450971,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,45,South Carolina,450972,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,0,45,South Carolina,450973,2018
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,0,45,South Carolina,450974,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,45,South Carolina,450975,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,45,South Carolina,450976,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460001,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460002,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,46,South Dakota,460003,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,46,South Dakota,460004,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,0,46,South Dakota,460005,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,46,South Dakota,460006,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,0,46,South Dakota,460007,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460008,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460009,2018
1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,0,46,South Dakota,460010,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,46,South Dakota,460011,2018
3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460012,2018
2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,3,0,46,South Dakota,460013,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,46,South Dakota,460014,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460015,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460016,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460017,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460018,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460019,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460020,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,46,South Dakota,460021,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460022,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,46,South Dakota,460023,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460024,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460025,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460026,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460027,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,46,South Dakota,460028,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460029,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460030,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,46,South Dakota,460031,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460033,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460034,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,46,South Dakota,460035,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,0,46,South Dakota,460036,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,46,South Dakota,460037,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460038,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460039,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460040,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,46,South Dakota,460041,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,46,South Dakota,460042,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460043,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,0,46,South Dakota,460044,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,46,South Dakota,460045,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460046,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,0,46,South Dakota,460047,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460048,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,0,46,South Dakota,460049,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460050,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,46,South Dakota,460051,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460052,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460053,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460054,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460055,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460056,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460057,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,46,South Dakota,460058,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460059,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460060,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460061,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,46,South Dakota,460062,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460063,2018
3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460064,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460065,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460066,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460067,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,46,South Dakota,460068,2018
2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,0,46,South Dakota,460069,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,46,South Dakota,460070,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,0,46,South Dakota,460071,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460072,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,46,South Dakota,460073,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,46,South Dakota,460074,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0,46,South Dakota,460075,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,46,South Dakota,460076,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460077,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460078,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460079,2018
1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,0,46,South Dakota,460080,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,46,South Dakota,460081,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460082,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,46,South Dakota,460083,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460084,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460085,2018
2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460086,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,46,South Dakota,460087,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460088,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,46,South Dakota,460089,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,0,46,South Dakota,460090,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,46,South Dakota,460091,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460092,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460093,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460094,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460095,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460096,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,46,South Dakota,460097,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460098,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460099,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460100,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,46,South Dakota,460101,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,0,46,South Dakota,460102,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460103,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,46,South Dakota,460104,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460105,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460106,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,46,South Dakota,460107,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460108,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,0,46,South Dakota,460109,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,0,46,South Dakota,460110,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,46,South Dakota,460111,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470001,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470002,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470003,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470004,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470005,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470006,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470007,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470008,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,47,Tennessee,470009,2018
3,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,0,47,Tennessee,470010,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,0,47,Tennessee,470011,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470012,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470013,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470014,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470015,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470017,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470018,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470020,2018
3,2,2,2,2,1,1,2,1,2,2,2,2,2,1,4,2,0,47,Tennessee,470021,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,47,Tennessee,470022,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470023,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470024,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,47,Tennessee,470025,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470026,2018
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,47,Tennessee,470027,2018
3,2,2,2,2,1,1,1,1,2,2,2,2,2,1,3,1,0,47,Tennessee,470028,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470029,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470030,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470031,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,47,Tennessee,470032,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470033,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,47,Tennessee,470034,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470035,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470036,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470037,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470038,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470039,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,47,Tennessee,470040,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470041,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470042,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470043,2018
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470044,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470045,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,47,Tennessee,470046,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470047,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,47,Tennessee,470048,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470049,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470050,2018
3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3,0,47,Tennessee,470051,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470052,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,47,Tennessee,470053,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,47,Tennessee,470054,2018
